uuid, score, group,lsat,gender,race1,z,id,quality,score,group
f219355c-a3f2-4d92-9987-aa4a628f9992,0.945945945945946,1,,,,,,,,
cc09d64d-f741-4220-a1ef-eed535cf4055,0.972972972972973,0,,,,,,,,
488c47af-0792-43c1-a068-4912cfebcac8,0.945945945945946,1,,,,,,,,
20909311-ca9e-4535-ab02-7ae9ab174ae2,0.972972972972973,0,,,,,,,,
88f62518-eefa-43cb-9bdd-b89d470d50e4,0.945945945945946,1,,,,,,,,
27f87e62-34f2-4cc4-978f-88f650b71d63,0.972972972972973,0,,,,,,,,
d42d605f-0ef0-4390-988d-87ff3c15ac84,0.945945945945946,1,,,,,,,,
69288496-7f8e-43e3-80fe-bc0eb04c361d,0.972972972972973,0,,,,,,,,
c51fc8c0-1381-488e-9d85-5a0b68d3faf5,0.945945945945946,1,,,,,,,,
9a50aa72-a0ec-4a8c-8efb-dff761e9e840,0.972972972972973,0,,,,,,,,
8820ad65-3dca-4ae1-90a2-c251f5cc6544,0.945945945945946,1,,,,,,,,
fa94dc5e-4a02-4eca-a3fa-0a2302d945ad,0.972972972972973,0,,,,,,,,
879fe888-c811-4b47-9ddc-84047422c5f2,0.945945945945946,1,,,,,,,,
70fa4551-ed01-4d3e-bce0-746c2201fd73,0.972972972972973,0,,,,,,,,
ec7c470f-709b-4617-a65d-02f516421421,0.945945945945946,1,,,,,,,,
e4112174-702d-470e-ae5e-85422cd37ce9,0.972972972972973,0,,,,,,,,
57e6bfee-d269-4868-9611-ce9e984473cc,0.972972972972973,0,,,,,,,,
c4cddc8e-17f7-4f22-8766-3331fabc7ae0,0.945945945945946,1,,,,,,,,
799f41c2-1a2b-4b08-90a4-e0e4a9c8f7e6,0.972972972972973,0,,,,,,,,
b3eb802e-51b6-470c-b167-c49d8d36e7dd,0.945945945945946,1,,,,,,,,
f36581cd-810e-4ff0-9a56-5d8f9253d8e0,0.972972972972973,0,,,,,,,,
bdaf6dc7-3cfa-4307-966b-dae370f95619,0.945945945945946,1,,,,,,,,
70626236-cf3b-48cf-94a6-54a2f06fbb22,0.972972972972973,0,,,,,,,,
cabca309-30e6-49fd-b874-5e21dcc9b8bd,0.945945945945946,1,,,,,,,,
32408f01-859f-45cf-bf82-9f7e4ea57ff6,0.972972972972973,0,,,,,,,,
8b00f860-cb2d-4b28-a71a-2cdb5dfc8393,0.945945945945946,1,,,,,,,,
97c74eb1-8415-459f-8a29-9854e7e32673,0.972972972972973,0,,,,,,,,
85503e9e-e87c-49c1-90fc-4bcd6319bf98,0.945945945945946,1,,,,,,,,
df33a22e-2864-49e1-98d6-2a2460b53116,0.972972972972973,0,,,,,,,,
227b2590-440f-4fa9-8114-d0069966a438,0.945945945945946,1,,,,,,,,
0415402c-b825-4033-8ceb-29dd618902e4,0.972972972972973,0,,,,,,,,
8b354259-d9ad-408f-98e4-fa408372349a,0.945945945945946,1,,,,,,,,
3d379a61-ec25-4b7b-bdf7-16e64e581ef0,0.972972972972973,0,,,,,,,,
7cd6f109-b1d1-481b-9dee-6abded5ed5bb,0.945945945945946,1,,,,,,,,
439a21e9-c20c-4419-bf2e-4d56ea8c51fb,0.972972972972973,0,,,,,,,,
10359603-fe4c-405b-b17d-aedee6ddbeb6,0.945945945945946,1,,,,,,,,
554e2105-cf82-4873-9e53-047460b231ff,0.972972972972973,0,,,,,,,,
17086db8-09ad-4968-8cd3-6095e6b62945,0.972972972972973,0,,,,,,,,
120832e0-4447-479a-8b7c-cd454d55ee8f,0.945945945945946,1,,,,,,,,
e325095a-b9c8-4ddf-9dbe-3a2e22fcd506,0.972972972972973,0,,,,,,,,
87cc89c9-f02b-4963-8c3b-6927dbf2b749,0.945945945945946,1,,,,,,,,
eabf2733-d92f-4ccb-9d3e-adb318668e00,0.972972972972973,0,,,,,,,,
3e338ff9-b8d9-4dcd-a4a5-1362d13424e9,0.945945945945946,1,,,,,,,,
75405b8e-6377-4474-8867-0f39d18457b6,0.972972972972973,0,,,,,,,,
65938b1e-f4b8-4d85-b950-1979e5cc915e,0.945945945945946,1,,,,,,,,
b1a6e6f9-9eca-4978-90ab-23e72342f42b,0.972972972972973,0,,,,,,,,
33ccf45a-614b-40a1-a23e-c6940a2f0d8d,0.945945945945946,1,,,,,,,,
44fa09fc-1d5a-4c51-bb3b-b0be3ef61ca6,0.972972972972973,0,,,,,,,,
b2461026-ec05-40ec-9474-c8dc969676c8,0.945945945945946,1,,,,,,,,
62b1c2f0-eb95-4e65-ad2d-d928c88ac356,0.972972972972973,0,,,,,,,,
cb16722b-bf8d-4a31-8d63-8359b1f1fcbe,0.945945945945946,1,,,,,,,,
138ba927-8da8-4036-9182-54fecb2e2136,0.972972972972973,0,,,,,,,,
989e7791-91cc-45df-ae35-fab9730c04aa,0.945945945945946,1,,,,,,,,
b087fded-dc61-4ad4-826a-4a796459084a,0.972972972972973,0,,,,,,,,
d301b386-4b53-4c05-9173-7ff0c113f54e,0.945945945945946,1,,,,,,,,
2d2c0fff-12c1-4ea0-a805-84654766f8b1,0.972972972972973,0,,,,,,,,
b1299e81-94ee-4a70-8fe5-3aede1c0a4f8,0.945945945945946,1,,,,,,,,
ed59f4b8-5eef-4444-b703-b60c00510a61,0.972972972972973,0,,,,,,,,
d36da37d-9475-4d96-a80e-3179f1dc1b1d,0.945945945945946,1,,,,,,,,
8c6e4bd3-d906-4412-b109-d54ecbad28d3,0.972972972972973,0,,,,,,,,
e3bcb3c7-0645-4559-aaf4-98b095119d3f,0.972972972972973,0,,,,,,,,
c2bc80d8-e553-475f-a0ad-225aaba35f35,0.945945945945946,1,,,,,,,,
41c64f8b-bdf9-46ab-a8b0-1c9b5971b526,0.972972972972973,0,,,,,,,,
a8045f02-8cf0-44ec-9335-9082d2a38c6f,0.945945945945946,1,,,,,,,,
333912a3-9fdd-4380-884e-27c13a785fbf,0.972972972972973,0,,,,,,,,
8ccab5a4-aa56-43b9-b004-ebb70c4f5cf6,0.945945945945946,1,,,,,,,,
d21c79e5-dbc5-4f57-9216-f00b282e2936,0.972972972972973,0,,,,,,,,
774079b9-7c88-4c59-a8af-c51c0c477d6a,0.945945945945946,1,,,,,,,,
516b76be-20ca-4d2f-b890-b3aed6a6df9f,0.972972972972973,0,,,,,,,,
b9173f49-ba9f-454c-8598-6c505080a27b,0.945945945945946,1,,,,,,,,
efb18ef2-3776-4691-85aa-bb4a84c22647,0.972972972972973,0,,,,,,,,
d764d7a2-cdd2-436d-9c49-f137d9eb87eb,0.945945945945946,1,,,,,,,,
9f264216-a97e-470f-bd7a-a7bff7b1e649,0.972972972972973,0,,,,,,,,
46e86b01-e4ca-4f29-a16a-a8e81d4d0b52,0.945945945945946,1,,,,,,,,
75a25e30-f982-4df7-bb00-0a097af61410,0.972972972972973,0,,,,,,,,
fcc212b6-e0de-41a2-a015-d8388a6c05a2,0.945945945945946,1,,,,,,,,
b3960e3f-77b7-46cd-9b3b-c85a1d4fb6e2,0.972972972972973,0,,,,,,,,
10838b8e-8794-43c4-9b46-0b4cb2c98d40,0.945945945945946,1,,,,,,,,
5c203785-fb53-4612-b120-6eabc7005f0e,0.972972972972973,0,,,,,,,,
d6e06e9f-4596-4bdf-8449-0997dee444c0,0.945945945945946,1,,,,,,,,
308f932c-4d99-4af4-a23b-5aac35483d0b,0.972972972972973,0,,,,,,,,
1f3c2f38-eeb6-417a-8403-1961d3e3f0cf,0.945945945945946,1,,,,,,,,
78f34b12-0332-495d-8dd6-5883840f9484,0.972972972972973,0,,,,,,,,
72840bf5-a4b8-4214-90d2-b5b4321226b7,0.972972972972973,0,,,,,,,,
75527d0f-5870-4907-9721-e81ec5498bef,0.945945945945946,1,,,,,,,,
c9f95055-bbc2-4da7-8394-bb41f3d3643f,0.972972972972973,0,,,,,,,,
7137cfb3-701d-4f1a-93e0-bcccf84b6475,0.945945945945946,1,,,,,,,,
934db664-3840-4d57-a70a-dbfa127f6fd2,0.972972972972973,0,,,,,,,,
473842f0-0871-4458-bc3e-f177dd0b642a,0.945945945945946,1,,,,,,,,
e332a390-d12d-4518-8178-18cce388de60,0.972972972972973,0,,,,,,,,
176f7136-0577-437b-a7e1-e92ab5185feb,0.945945945945946,1,,,,,,,,
bfbebeaa-1612-4917-b15e-baea3a1ab963,0.972972972972973,0,,,,,,,,
4189d218-07f0-4d5d-9e04-aff9ec6e8e3a,0.945945945945946,1,,,,,,,,
83e1dd6f-dee0-4d26-8a77-34bee7fbb3c3,0.972972972972973,0,,,,,,,,
cc91bef5-4e20-4dd7-91dd-eb1c49008369,0.918918918918919,1,,,,,,,,
900b742f-a4fa-4729-9110-320a14da53eb,0.972972972972973,0,,,,,,,,
5e828344-6feb-4fae-9ead-a418f9357998,0.918918918918919,1,,,,,,,,
69ffce40-5b98-45c9-9f01-b578bb919bfe,0.972972972972973,0,,,,,,,,
25b0c521-a6f4-4077-9bde-5742aa4fd45d,0.918918918918919,1,,,,,,,,
8da9c324-b0bb-4cdf-ac61-487456ed32a1,0.972972972972973,0,,,,,,,,
0ca7df2b-0012-40f0-92df-4dceade9eeba,0.918918918918919,1,,,,,,,,
17b64f53-0e91-4b3b-be43-88f3f5ecdd5d,0.972972972972973,0,,,,,,,,
69ffc675-7910-4bfb-a1f5-698e85bdd3f9,0.918918918918919,1,,,,,,,,
fa1d4a0a-e4cd-4019-a239-4c7dad0e3356,0.972972972972973,0,,,,,,,,
731fdc8b-0ce1-4ac2-97db-a52f058360d3,0.918918918918919,1,,,,,,,,
657108cb-080a-4eea-a63e-c342359dbd3e,0.972972972972973,0,,,,,,,,
eb2e810d-6402-4115-8775-7c8704bb9a0b,0.972972972972973,0,,,,,,,,
aed67c19-b3e5-45a9-a7a5-e1e56ae401a3,0.918918918918919,1,,,,,,,,
dd3408c5-7e13-4832-b727-c36e8588089e,0.972972972972973,0,,,,,,,,
ab979c44-5ef2-466a-bbd4-134d63bce1df,0.918918918918919,1,,,,,,,,
1d1f3d0c-675e-44eb-8256-6b9a224ba499,0.972972972972973,0,,,,,,,,
11e4f169-6e2b-473b-97a7-fcfc5025f0c0,0.918918918918919,1,,,,,,,,
d3b6914f-2c7c-4064-ac45-6ff46a27fa1f,0.972972972972973,0,,,,,,,,
2c913415-5921-401a-9a46-e1d60ff3c400,0.918918918918919,1,,,,,,,,
ea66fecf-ed2c-4e0a-ae3a-8f2f2a9196f0,0.972972972972973,0,,,,,,,,
d0f07a74-edb8-42f8-8fb5-f305aabfb1c1,0.918918918918919,1,,,,,,,,
8cd70ecf-e586-406a-acc0-50f99d606edf,0.972972972972973,0,,,,,,,,
e52d090e-6d69-4fb3-bbb5-81601eb5380d,0.918918918918919,1,,,,,,,,
704ba9a0-4282-4254-afb4-b04cfbefddd9,0.972972972972973,0,,,,,,,,
3df5ac94-3075-4483-a552-f706b6bf63bf,0.918918918918919,1,,,,,,,,
6673a8ea-9e04-41a4-85e5-4e0d1bf9cf1a,0.972972972972973,0,,,,,,,,
333981f1-12f1-4ca9-8407-b9c17da0eb5f,0.918918918918919,1,,,,,,,,
64786215-df9b-41c6-80d8-0215a06c5ef1,0.972972972972973,0,,,,,,,,
09c396de-6a99-4191-8639-f7e34af79f91,0.918918918918919,1,,,,,,,,
a4653e68-8e26-4bbb-8ea3-e8cc2075672e,0.972972972972973,0,,,,,,,,
af0eecd1-2608-4931-997b-18e837c477a7,0.918918918918919,1,,,,,,,,
e7f54501-4e0a-4ce0-b88d-25b39bcb6e89,0.972972972972973,0,,,,,,,,
a2a835e0-8a15-4828-9ed1-4df859d50938,0.918918918918919,1,,,,,,,,
376faea4-b518-4237-ac85-49c84ca47746,0.972972972972973,0,,,,,,,,
3f641fac-df77-4069-a036-195bfec3114b,0.972972972972973,0,,,,,,,,
d208a5e0-cd54-4838-9798-ab1b198d8f04,0.918918918918919,1,,,,,,,,
c7ab5417-fefd-4f0d-95b2-19c79bbcd8b9,0.972972972972973,0,,,,,,,,
75e530fa-6eb5-4f2c-a652-792101736243,0.918918918918919,1,,,,,,,,
fbf96c9e-672d-46da-bc52-ffbc13974c54,0.972972972972973,0,,,,,,,,
727958f8-635b-430b-a1e9-9731ecf93068,0.918918918918919,1,,,,,,,,
50d37d08-d802-4c68-b7da-b98f412f6944,0.972972972972973,0,,,,,,,,
5609fdea-4fdb-4e82-b22d-89614593af7a,0.918918918918919,1,,,,,,,,
f1eb79d1-5c94-442b-ac82-85687d91e7e9,0.972972972972973,0,,,,,,,,
bc5903f0-d003-4e16-8886-3abf34c7b0cf,0.918918918918919,1,,,,,,,,
6f3169a7-dd3f-4ad6-935e-7745359269e7,0.972972972972973,0,,,,,,,,
1fd4c380-4721-4cc3-98b9-2dbcdac7b93e,0.918918918918919,1,,,,,,,,
b2fe98e3-8ff4-4ccf-991d-95a679d42115,0.972972972972973,0,,,,,,,,
71119ea5-13bf-4099-a8f7-5cebe290e616,0.918918918918919,1,,,,,,,,
bb03ac90-e3bd-400b-a839-cef94aa4573a,0.972972972972973,0,,,,,,,,
557d31ff-aa42-4162-95c7-8d223657fcb6,0.918918918918919,1,,,,,,,,
34d1cd10-774c-4853-b563-c25312b8c4c6,0.972972972972973,0,,,,,,,,
b2ec014e-d469-407d-981d-ea68c67b2226,0.918918918918919,1,,,,,,,,
20d43197-b448-4f79-ae1c-aaba9c00afd9,0.972972972972973,0,,,,,,,,
161f5fe0-0187-4fdd-9124-c48647c7a2c3,0.918918918918919,1,,,,,,,,
a19217e5-05ee-4a1b-9e8d-315d35c18ee2,0.972972972972973,0,,,,,,,,
697a132e-e355-4f38-bd47-ed0bec5ab7b9,0.918918918918919,1,,,,,,,,
7ff464e3-5d11-42ef-bd2e-40ba4d68aa3d,0.972972972972973,0,,,,,,,,
07875469-e26c-4031-be06-f8f9df370509,0.918918918918919,1,,,,,,,,
719d2aff-5941-4c1c-a6c7-6ee1933bd5ed,0.972972972972973,0,,,,,,,,
8d393813-78e1-4d5d-9237-841b61fe376c,0.972972972972973,0,,,,,,,,
ea7f701d-7c18-4fcf-bde3-be90002ca7c2,0.918918918918919,1,,,,,,,,
47130739-948d-4703-9dd0-745cd9ab7446,0.972972972972973,0,,,,,,,,
d8e44578-0c89-4d25-94c0-16fed33a79ce,0.918918918918919,1,,,,,,,,
6cda1d7c-0873-4531-9329-b165f654d9ff,0.972972972972973,0,,,,,,,,
e4fd7d47-6704-482a-b5ff-2885e4cb0573,0.918918918918919,1,,,,,,,,
a7455eca-9fa8-440a-b826-0fbf22d95a08,0.972972972972973,0,,,,,,,,
dcf425ec-1cad-4de8-b4d3-65ade6cd3473,0.918918918918919,1,,,,,,,,
bed51071-f2c2-4c6a-9184-9f25b4779f82,0.972972972972973,0,,,,,,,,
e8f1c3d6-5663-4540-a896-1b23c3a3ed96,0.918918918918919,1,,,,,,,,
8a7d62f6-2c27-4d8a-8bd2-73af4f206547,0.972972972972973,0,,,,,,,,
6d41c6c8-240a-40f9-87b8-2d30ab7865aa,0.918918918918919,1,,,,,,,,
fcdb5a5e-413f-4e20-ad08-d19bbffb8fb4,0.972972972972973,0,,,,,,,,
0f8ce47c-9370-41ed-863f-dd02f25c7e8a,0.918918918918919,1,,,,,,,,
55b9fbbf-a70f-4e45-b95a-74ab9efd6599,0.972972972972973,0,,,,,,,,
52b33ce9-1af6-4530-816c-28841113ee4b,0.918918918918919,1,,,,,,,,
a323abc6-b281-4f44-93c1-7ec52d924a4c,0.972972972972973,0,,,,,,,,
b6402649-08c4-4727-a6f0-1afce3d68f4d,0.918918918918919,1,,,,,,,,
60797df1-41b8-4b6d-b016-c02077f3ac61,0.972972972972973,0,,,,,,,,
751691c5-a98b-4b45-8ba0-671fbb358617,0.918918918918919,1,,,,,,,,
e1388db7-6f22-4463-8fb8-a3540bc68084,0.972972972972973,0,,,,,,,,
aa109117-4547-45ce-a8b3-bd9cc90f8666,0.918918918918919,1,,,,,,,,
d1e04439-1c9f-4ec7-a371-5c0abe2e41ca,0.972972972972973,0,,,,,,,,
46dc95ee-1d1f-47e9-8b5b-9af3063542ca,0.918918918918919,1,,,,,,,,
81c4a67a-9005-4ad9-a1e0-6b5f3eb7fdff,0.972972972972973,0,,,,,,,,
e329264b-2b75-4efa-a20a-3054019725f4,0.972972972972973,0,,,,,,,,
361ea217-acef-4ab9-af6c-898593a00fcb,0.918918918918919,1,,,,,,,,
96af038c-24ae-487f-a029-2e3b20a7171d,0.972972972972973,0,,,,,,,,
6bdc904d-0622-408c-9d23-bc27e8b40045,0.918918918918919,1,,,,,,,,
3d0ac674-37b2-4abd-aa1c-2c7454ad18d4,0.972972972972973,0,,,,,,,,
e2f4c6a8-e6b2-4918-a3dd-586252c80c1e,0.918918918918919,1,,,,,,,,
5825e7d0-6b71-415b-8ae9-cecf56071356,0.972972972972973,0,,,,,,,,
95a76ecd-b875-4876-a403-4381fb2c0831,0.918918918918919,1,,,,,,,,
e6c5a98e-46c9-4cc0-ade5-46d104b96630,0.972972972972973,0,,,,,,,,
1fd277b7-17f4-4174-89d0-cf60d56685f2,0.918918918918919,1,,,,,,,,
1ed8dcbd-bed8-41c9-84b5-75414ab45e53,0.972972972972973,0,,,,,,,,
6f95972a-671c-46c4-9bb7-146d17346cc7,0.918918918918919,1,,,,,,,,
0fbfb727-a8a7-456a-94a2-38d12570917d,0.972972972972973,0,,,,,,,,
a82729b5-c92c-4e70-a05f-9976e7be91a4,0.918918918918919,1,,,,,,,,
103bb8f9-ad2a-429c-a230-cf3a668b38ee,0.972972972972973,0,,,,,,,,
97153ad6-7ab1-4c94-b817-4542f4fc49e4,0.918918918918919,1,,,,,,,,
ef9b1e79-999c-44af-bbbe-86d168a93b66,0.972972972972973,0,,,,,,,,
2ebfe32f-a70a-4018-9d34-0eda2b973042,0.918918918918919,1,,,,,,,,
bb8ee2b1-c492-48c3-a0dd-123781d2e907,0.972972972972973,0,,,,,,,,
bb7f07b8-27b2-4e5e-b71a-dc7ea37e47e5,0.918918918918919,1,,,,,,,,
04e3a521-6acc-4320-b6d0-e17bb5230b12,0.972972972972973,0,,,,,,,,
647124c2-477d-4d7a-adc7-a33bba716f83,0.918918918918919,1,,,,,,,,
3f909f11-57b6-4dc3-99ba-109f1079bc92,0.972972972972973,0,,,,,,,,
2678a992-9bcc-4895-96f8-9ebc16411b9e,0.918918918918919,1,,,,,,,,
172f48d8-41c4-4424-9d2a-f65a356970e5,0.945945945945946,0,,,,,,,,
8241017b-5243-4f81-9c99-7e4ee7dd17f1,0.945945945945946,0,,,,,,,,
2de10fbf-0a37-4c54-b357-cfe4a4401cce,0.918918918918919,1,,,,,,,,
44304ab8-cff1-4fe6-98b8-952dfc135756,0.945945945945946,0,,,,,,,,
9db854bf-4501-4ee9-8a6b-499ae0dd85d2,0.918918918918919,1,,,,,,,,
deaae962-08cc-46db-a3dd-6b9e1d349a0d,0.945945945945946,0,,,,,,,,
bbaf82cb-3051-444b-80af-479df4eaabe4,0.918918918918919,1,,,,,,,,
0c4a3117-12a2-4d47-b2a2-fa92fa19f221,0.945945945945946,0,,,,,,,,
9e3de2e7-f352-42a1-ab1d-5ba8eee4e0e7,0.918918918918919,1,,,,,,,,
372bb488-8cdf-4d35-92f6-517ad07c9e7a,0.945945945945946,0,,,,,,,,
e276bbe7-8b67-4beb-9f6c-459b1cd87f5c,0.918918918918919,1,,,,,,,,
9c6d53d2-733e-45cf-9967-5f0a2c635648,0.945945945945946,0,,,,,,,,
e4c4a860-4bca-445e-88c9-cbbf17ece0ab,0.918918918918919,1,,,,,,,,
9cc4c31d-123c-4d7d-bc2f-31935726eba7,0.945945945945946,0,,,,,,,,
fde101fa-842b-4e27-a55a-b5860720c61d,0.918918918918919,1,,,,,,,,
ac42358c-954d-4c58-8c11-d53a2733c3e7,0.945945945945946,0,,,,,,,,
11353fdd-cdb7-453a-bf62-24810d4df21e,0.918918918918919,1,,,,,,,,
de91173a-1dbc-4b91-80f4-44d0ba0ffec9,0.945945945945946,0,,,,,,,,
a9ec2fa6-3686-4372-a191-0dade50dfbc6,0.918918918918919,1,,,,,,,,
61781382-5afb-4907-aafa-429ef86cb28d,0.945945945945946,0,,,,,,,,
bc3073d1-4252-42d9-808c-86828c6ceb9a,0.918918918918919,1,,,,,,,,
d17d6d49-2d14-4a27-975f-a095750b7f04,0.945945945945946,0,,,,,,,,
eec0e85d-6e62-4098-8ae8-cf420ae8db05,0.918918918918919,1,,,,,,,,
66460a7e-74aa-4e88-8682-36d7980df159,0.945945945945946,0,,,,,,,,
2522debc-cf83-4a72-a5b1-687b1c929f62,0.918918918918919,1,,,,,,,,
dcfb026a-7f72-44a9-a334-c0ac98edf024,0.945945945945946,0,,,,,,,,
de34a0d8-c1bc-4d3f-b566-eb081feb79df,0.945945945945946,0,,,,,,,,
1b3fac1a-4dc1-4c22-af48-7a07054e7a53,0.918918918918919,1,,,,,,,,
f5f5faa5-9686-4eb4-ada3-c8c4e8dd2f4f,0.945945945945946,0,,,,,,,,
17f5cb97-b665-400d-8943-1624e6e7322c,0.918918918918919,1,,,,,,,,
13dccde4-a681-4779-89c0-5f6a98159552,0.945945945945946,0,,,,,,,,
4c6f0686-81de-4d67-82b0-3ccd2180949a,0.918918918918919,1,,,,,,,,
c8ea5e16-0eef-4a11-8e0f-941199c83de8,0.945945945945946,0,,,,,,,,
85337ccb-f304-474e-8e8c-aa8c6a8e6340,0.918918918918919,1,,,,,,,,
941ce8ca-a2e2-4073-b576-4475f6d9c56f,0.945945945945946,0,,,,,,,,
b5c36f26-454b-4743-b3db-e1b6b2a108a2,0.918918918918919,1,,,,,,,,
df3ca764-b6c0-4a92-aecf-31f23701babf,0.945945945945946,0,,,,,,,,
e11b5a5b-6a3f-4b23-8d43-558f55bbafd8,0.918918918918919,1,,,,,,,,
d19f0f87-e1bf-4a66-b482-e8a12ce7c043,0.945945945945946,0,,,,,,,,
64f34c5b-b500-43b5-af69-6efa0e490df1,0.918918918918919,1,,,,,,,,
5bcdee69-8ce7-4bc0-a4ec-50471d343369,0.945945945945946,0,,,,,,,,
c1487dbd-28ea-41fa-b364-8927f1f01219,0.918918918918919,1,,,,,,,,
e6f5bed3-4cf9-4194-86b8-5e358671c188,0.945945945945946,0,,,,,,,,
fda09ac7-60d2-4312-8aff-daad0560265e,0.918918918918919,1,,,,,,,,
3fdb1d38-572d-4ea1-8da8-73720b76ed3f,0.945945945945946,0,,,,,,,,
a5f93f88-f129-4a31-83ea-b2e41c3e5f9e,0.918918918918919,1,,,,,,,,
7892ad3a-a632-424b-b45e-a1249a70c726,0.945945945945946,0,,,,,,,,
d6d81f6a-37b2-44f0-84fe-7cb36d601755,0.918918918918919,1,,,,,,,,
c9eb22f1-1cb9-4d95-a034-baa7726d7baa,0.945945945945946,0,,,,,,,,
82bae9b0-529a-4d7b-b7fc-ed70524d68a1,0.918918918918919,1,,,,,,,,
74bb231c-8a40-4e68-81ec-830af1100ca9,0.945945945945946,0,,,,,,,,
1b0c4f01-a666-4598-ba91-41a293ad05e3,0.945945945945946,0,,,,,,,,
67c3d3d5-d260-479b-b2db-bc29cd6fb5ff,0.918918918918919,1,,,,,,,,
db5c2e60-2ac8-402a-913a-06eeea0ef3fb,0.945945945945946,0,,,,,,,,
08d42671-874b-48f9-8c57-bb7f9eb35c8d,0.918918918918919,1,,,,,,,,
cdadbdb5-e66a-488c-860c-4fc0104dbf8c,0.945945945945946,0,,,,,,,,
a9ec057e-ac96-40f0-8e64-0e3743792926,0.918918918918919,1,,,,,,,,
812b8c13-9419-437b-82a7-c4608bf3cf1b,0.945945945945946,0,,,,,,,,
78270d87-f32b-47ad-9c60-9007623aec0f,0.918918918918919,1,,,,,,,,
bf73204c-25e9-49b7-8596-447f7fe07d6c,0.945945945945946,0,,,,,,,,
e882c93b-3805-4e62-a50c-b01525281b20,0.918918918918919,1,,,,,,,,
f36be01f-3849-4bad-8b2b-b3beaca6f6f0,0.945945945945946,0,,,,,,,,
6d2c509a-2dc9-46e6-8a50-3a2bee8e7e42,0.918918918918919,1,,,,,,,,
9ab8dfb4-1f84-45c8-a0ed-43cb64956e15,0.945945945945946,0,,,,,,,,
42fb0037-2030-43d3-a31c-a1abede40bb8,0.918918918918919,1,,,,,,,,
91b2b14a-0742-4430-832b-9e2e01eedde2,0.945945945945946,0,,,,,,,,
557423e6-27fd-4868-b541-10951d04e2e8,0.918918918918919,1,,,,,,,,
4753ef08-be52-4219-88e0-e243dcfb5f0e,0.945945945945946,0,,,,,,,,
a4bac73c-4870-4bb0-9738-f721180dbe17,0.918918918918919,1,,,,,,,,
5c4d0b80-abf3-4c6e-b1a8-e7745422407d,0.945945945945946,0,,,,,,,,
dd00850c-5e2e-46f6-8298-fb51b24447ee,0.918918918918919,1,,,,,,,,
593ef936-17d5-4d8f-9a2a-782cb58d83e3,0.945945945945946,0,,,,,,,,
7a0f0c9c-7acf-42f4-9096-5ddd205f9c55,0.918918918918919,1,,,,,,,,
bb3d9086-0c4f-43c9-844c-c2ccef364f8b,0.945945945945946,0,,,,,,,,
0cc2bea7-01ca-426c-8567-a13ab138499b,0.918918918918919,1,,,,,,,,
4b5b48d7-ab07-4cd6-910b-bd9dd6f14ae8,0.945945945945946,0,,,,,,,,
7bde833a-b362-4649-8100-0eee7de6bee7,0.945945945945946,0,,,,,,,,
30f30053-a27f-406f-87cf-408f663278c3,0.918918918918919,1,,,,,,,,
968f759c-8837-422b-9f17-854a3d63eba7,0.945945945945946,0,,,,,,,,
e6ad5588-76e9-484a-9a6a-d1b2d77cfe1d,0.918918918918919,1,,,,,,,,
48463da2-c503-4e12-96b7-6955430cff3e,0.945945945945946,0,,,,,,,,
109689ec-cc09-4437-ac14-cfb3d69967af,0.918918918918919,1,,,,,,,,
9783c283-d5a1-4515-9bc7-878d608c8903,0.945945945945946,0,,,,,,,,
d0326d97-d874-4d4e-8b83-2be1c9d6f8b4,0.918918918918919,1,,,,,,,,
36e18697-b9a1-448b-82e8-970fe29dd445,0.945945945945946,0,,,,,,,,
d32ce488-b1af-4293-a5db-b2961a09ed54,0.918918918918919,1,,,,,,,,
3ebb505c-5d79-41b2-a647-cccb78e7e714,0.945945945945946,0,,,,,,,,
ceafdf16-b9f2-4205-98c3-a20786308b15,0.918918918918919,1,,,,,,,,
fc5ef3b2-fde7-4e70-935b-ced8963c42cc,0.945945945945946,0,,,,,,,,
f6fc9496-dec6-467b-8013-51f9e4346075,0.918918918918919,1,,,,,,,,
4a34d517-669b-4cbc-b85f-ae752fa87709,0.945945945945946,0,,,,,,,,
b89e8d61-e71b-46e9-9e82-7093d052fbcd,0.918918918918919,1,,,,,,,,
5457c799-30bb-4954-92da-83daa51d7b75,0.945945945945946,0,,,,,,,,
fb81ece2-bf7e-4dbc-bf33-da3e3f7925f5,0.918918918918919,1,,,,,,,,
e80f6856-447e-496b-adf3-7095b8d86776,0.945945945945946,0,,,,,,,,
c381c51b-8343-45db-9819-43a6288958eb,0.918918918918919,1,,,,,,,,
81b88477-46e4-4963-9e86-e500b0ca72ed,0.945945945945946,0,,,,,,,,
f6f18ae7-623d-4735-965c-d582c7224ba4,0.918918918918919,1,,,,,,,,
23eab65e-90cd-4cbd-88ed-e02eee4fd4d2,0.945945945945946,0,,,,,,,,
366c52fa-c93c-4905-841f-cb3e64db004c,0.918918918918919,1,,,,,,,,
eaf54fd1-c829-4718-bc89-cd7efc1fb36a,0.945945945945946,0,,,,,,,,
6fb2db01-6b0f-409a-887e-51ab085cf8f5,0.918918918918919,1,,,,,,,,
ad407cf2-7230-4ba7-8968-fbbed055a200,0.945945945945946,0,,,,,,,,
88dd3923-8dfd-44ea-a2ef-d125651cd7fc,0.945945945945946,0,,,,,,,,
0ceeeffa-e889-4cfe-bf03-cedc7281a907,0.918918918918919,1,,,,,,,,
