,lsat,gender,race1,z,id,quality,quality_norm
957,46.0,female,asian,female,17014,0.9459459459459459,0.9444444444444443
958,46.0,female,white,female,13817,0.9459459459459459,0.9444444444444443
959,46.0,female,white,female,13945,0.9459459459459459,0.9444444444444443
960,46.0,female,white,female,16280,0.9459459459459459,0.9444444444444443
961,46.0,female,white,female,13284,0.9459459459459459,0.9444444444444443
962,46.0,female,white,female,9230,0.9459459459459459,0.9444444444444443
963,46.0,female,white,female,14663,0.9459459459459459,0.9444444444444443
964,46.0,female,white,female,10551,0.9459459459459459,0.9444444444444443
965,46.0,female,white,female,21296,0.9459459459459459,0.9444444444444443
966,46.0,female,white,female,21300,0.9459459459459459,0.9444444444444443
967,46.0,female,white,female,16291,0.9459459459459459,0.9444444444444443
968,46.0,female,white,female,10394,0.9459459459459459,0.9444444444444443
969,46.0,female,asian,female,21057,0.9459459459459459,0.9444444444444443
970,46.0,female,white,female,10455,0.9459459459459459,0.9444444444444443
971,46.0,female,white,female,2986,0.9459459459459459,0.9444444444444443
972,46.0,female,white,female,3577,0.9459459459459459,0.9444444444444443
973,46.0,female,white,female,4849,0.9459459459459459,0.9444444444444443
974,46.0,female,asian,female,22047,0.9459459459459459,0.9444444444444443
975,46.0,female,asian,female,454,0.9459459459459459,0.9444444444444443
976,46.0,female,white,female,6766,0.9459459459459459,0.9444444444444443
977,46.0,female,white,female,3656,0.9459459459459459,0.9444444444444443
978,46.0,female,white,female,20219,0.9459459459459459,0.9444444444444443
979,46.0,female,white,female,13356,0.9459459459459459,0.9444444444444443
980,46.0,female,white,female,6545,0.9459459459459459,0.9444444444444443
981,46.0,female,white,female,21226,0.9459459459459459,0.9444444444444443
982,46.0,female,white,female,14322,0.9459459459459459,0.9444444444444443
983,46.0,female,white,female,8626,0.9459459459459459,0.9444444444444443
984,46.0,female,white,female,13445,0.9459459459459459,0.9444444444444443
985,46.0,female,white,female,14489,0.9459459459459459,0.9444444444444443
986,46.0,female,white,female,8806,0.9459459459459459,0.9444444444444443
987,46.0,female,white,female,243,0.9459459459459459,0.9444444444444443
988,46.0,female,white,female,10050,0.9459459459459459,0.9444444444444443
989,46.0,female,white,female,2223,0.9459459459459459,0.9444444444444443
990,46.0,female,white,female,13087,0.9459459459459459,0.9444444444444443
991,46.0,female,white,female,13099,0.9459459459459459,0.9444444444444443
992,46.0,female,white,female,18552,0.9459459459459459,0.9444444444444443
993,46.0,female,white,female,3883,0.9459459459459459,0.9444444444444443
994,46.0,female,white,female,13045,0.9459459459459459,0.9444444444444443
995,46.0,female,white,female,18917,0.9459459459459459,0.9444444444444443
996,46.0,female,white,female,865,0.9459459459459459,0.9444444444444443
997,46.0,female,white,female,3865,0.9459459459459459,0.9444444444444443
998,46.0,female,white,female,7246,0.9459459459459459,0.9444444444444443
999,46.0,female,white,female,13678,0.9459459459459459,0.9444444444444443
1000,46.0,female,asian,female,13207,0.9459459459459459,0.9444444444444443
1001,46.0,female,white,female,1577,0.9459459459459459,0.9444444444444443
1002,46.0,female,white,female,4904,0.9459459459459459,0.9444444444444443
1003,46.0,female,white,female,14155,0.9459459459459459,0.9444444444444443
1004,46.0,female,white,female,14943,0.9459459459459459,0.9444444444444443
1005,46.0,female,white,female,844,0.9459459459459459,0.9444444444444443
1006,46.0,female,white,female,303,0.9459459459459459,0.9444444444444443
1007,46.0,female,white,female,4923,0.9459459459459459,0.9444444444444443
1008,46.0,female,white,female,21320,0.9459459459459459,0.9444444444444443
1009,46.0,female,white,female,6879,0.9459459459459459,0.9444444444444443
1010,46.0,female,hisp,female,17335,0.9459459459459459,0.9444444444444443
1011,46.0,female,white,female,4320,0.9459459459459459,0.9444444444444443
1012,46.0,female,white,female,20999,0.9459459459459459,0.9444444444444443
1013,46.0,female,white,female,21317,0.9459459459459459,0.9444444444444443
1014,46.0,female,white,female,4301,0.9459459459459459,0.9444444444444443
1015,46.0,female,white,female,19950,0.9459459459459459,0.9444444444444443
1016,46.0,female,white,female,4590,0.9459459459459459,0.9444444444444443
1017,46.0,female,white,female,6317,0.9459459459459459,0.9444444444444443
1018,46.0,female,white,female,931,0.9459459459459459,0.9444444444444443
1019,46.0,female,asian,female,928,0.9459459459459459,0.9444444444444443
1020,46.0,female,white,female,15125,0.9459459459459459,0.9444444444444443
1021,46.0,female,white,female,3308,0.9459459459459459,0.9444444444444443
1022,46.0,female,white,female,691,0.9459459459459459,0.9444444444444443
1023,46.0,female,white,female,14029,0.9459459459459459,0.9444444444444443
1024,46.0,female,white,female,8740,0.9459459459459459,0.9444444444444443
1025,46.0,female,black,female,6460,0.9459459459459459,0.9444444444444443
1026,46.0,female,white,female,19289,0.9459459459459459,0.9444444444444443
1027,46.0,female,white,female,15638,0.9459459459459459,0.9444444444444443
1028,46.0,female,white,female,2113,0.9459459459459459,0.9444444444444443
1029,46.0,female,white,female,8688,0.9459459459459459,0.9444444444444443
1030,46.0,female,white,female,8686,0.9459459459459459,0.9444444444444443
1031,46.0,female,white,female,9443,0.9459459459459459,0.9444444444444443
1032,46.0,female,white,female,3733,0.9459459459459459,0.9444444444444443
1033,46.0,female,white,female,19903,0.9459459459459459,0.9444444444444443
1034,46.0,female,white,female,21343,0.9459459459459459,0.9444444444444443
1035,46.0,female,white,female,9475,0.9459459459459459,0.9444444444444443
1036,46.0,female,white,female,14397,0.9459459459459459,0.9444444444444443
1037,46.0,female,white,female,21254,0.9459459459459459,0.9444444444444443
1038,46.0,female,white,female,732,0.9459459459459459,0.9444444444444443
1039,46.0,female,white,female,603,0.9459459459459459,0.9444444444444443
1040,46.0,female,white,female,20393,0.9459459459459459,0.9444444444444443
1041,46.0,female,white,female,20381,0.9459459459459459,0.9444444444444443
1042,46.0,female,white,female,6256,0.9459459459459459,0.9444444444444443
1043,46.0,female,white,female,10661,0.9459459459459459,0.9444444444444443
1044,46.0,female,white,female,2660,0.9459459459459459,0.9444444444444443
1045,46.0,female,white,female,2662,0.9459459459459459,0.9444444444444443
1046,46.0,female,white,female,9457,0.9459459459459459,0.9444444444444443
1047,46.0,female,white,female,642,0.9459459459459459,0.9444444444444443
1048,46.0,female,white,female,5286,0.9459459459459459,0.9444444444444443
1049,46.0,female,white,female,12888,0.9459459459459459,0.9444444444444443
1050,46.0,female,white,female,14954,0.9459459459459459,0.9444444444444443
1051,46.0,female,white,female,9752,0.9459459459459459,0.9444444444444443
1052,46.0,female,white,female,12950,0.9459459459459459,0.9444444444444443
1053,46.0,female,white,female,14426,0.9459459459459459,0.9444444444444443
1054,46.0,female,white,female,73,0.9459459459459459,0.9444444444444443
1055,46.0,female,white,female,21078,0.9459459459459459,0.9444444444444443
1056,46.0,female,white,female,14281,0.9459459459459459,0.9444444444444443
1057,46.0,female,white,female,21154,0.9459459459459459,0.9444444444444443
1058,46.0,female,white,female,4442,0.9459459459459459,0.9444444444444443
1059,46.0,female,white,female,9889,0.9459459459459459,0.9444444444444443
1060,46.0,female,white,female,5138,0.9459459459459459,0.9444444444444443
1061,46.0,female,white,female,18764,0.9459459459459459,0.9444444444444443
1062,46.0,female,white,female,6498,0.9459459459459459,0.9444444444444443
1063,46.0,female,white,female,8451,0.9459459459459459,0.9444444444444443
1064,46.0,female,white,female,18793,0.9459459459459459,0.9444444444444443
1065,45.5,male,white,male,12877,0.9324324324324325,0.9324324324324325
1066,45.5,male,white,male,13043,0.9324324324324325,0.9324324324324325
1067,45.5,male,white,male,14701,0.9324324324324325,0.9324324324324325
1068,45.0,male,white,male,1694,0.918918918918919,0.918918918918919
1069,45.0,male,asian,male,13008,0.918918918918919,0.918918918918919
1070,45.0,male,white,male,9852,0.918918918918919,0.918918918918919
1071,45.0,male,white,male,5233,0.918918918918919,0.918918918918919
1072,45.0,male,white,male,9891,0.918918918918919,0.918918918918919
1073,45.0,male,white,male,13460,0.918918918918919,0.918918918918919
1074,45.0,male,white,male,14605,0.918918918918919,0.918918918918919
1075,45.0,male,white,male,14597,0.918918918918919,0.918918918918919
1076,45.0,male,white,male,11006,0.918918918918919,0.918918918918919
1077,45.0,male,white,male,15921,0.918918918918919,0.918918918918919
1078,45.0,male,white,male,16089,0.918918918918919,0.918918918918919
1079,45.0,male,asian,male,19371,0.918918918918919,0.918918918918919
1080,45.0,male,white,male,17503,0.918918918918919,0.918918918918919
1081,45.0,male,white,male,21045,0.918918918918919,0.918918918918919
1082,45.0,male,white,male,14626,0.918918918918919,0.918918918918919
1083,45.0,male,white,male,9109,0.918918918918919,0.918918918918919
1084,45.0,male,white,male,9119,0.918918918918919,0.918918918918919
1085,45.0,male,white,male,12918,0.918918918918919,0.918918918918919
1086,45.0,male,white,male,13900,0.918918918918919,0.918918918918919
1087,45.0,male,white,male,20842,0.918918918918919,0.918918918918919
1088,45.0,male,white,male,9765,0.918918918918919,0.918918918918919
1089,45.0,male,white,male,2490,0.918918918918919,0.918918918918919
1090,45.0,male,white,male,11613,0.918918918918919,0.918918918918919
1091,45.0,male,white,male,9921,0.918918918918919,0.918918918918919
1092,45.0,male,white,male,21540,0.918918918918919,0.918918918918919
1093,45.0,male,white,male,17019,0.918918918918919,0.918918918918919
1094,45.0,male,white,male,4129,0.918918918918919,0.918918918918919
1095,45.0,male,white,male,4132,0.918918918918919,0.918918918918919
1096,45.0,male,white,male,7576,0.918918918918919,0.918918918918919
1097,45.0,male,white,male,19619,0.918918918918919,0.918918918918919
1098,45.0,male,white,male,19646,0.918918918918919,0.918918918918919
1099,45.0,male,white,male,93,0.918918918918919,0.918918918918919
1100,45.0,male,white,male,100,0.918918918918919,0.918918918918919
1101,45.0,male,white,male,20803,0.918918918918919,0.918918918918919
1102,45.0,male,white,male,20812,0.918918918918919,0.918918918918919
1103,45.0,male,white,male,21834,0.918918918918919,0.918918918918919
1104,45.0,male,white,male,18629,0.918918918918919,0.918918918918919
1105,45.0,male,white,male,16941,0.918918918918919,0.918918918918919
1106,45.0,male,white,male,4369,0.918918918918919,0.918918918918919
1107,45.0,male,white,male,19441,0.918918918918919,0.918918918918919
1108,45.0,male,white,male,17486,0.918918918918919,0.918918918918919
1109,45.0,male,white,male,12016,0.918918918918919,0.918918918918919
1110,45.0,male,white,male,22377,0.918918918918919,0.918918918918919
1111,45.0,male,white,male,35,0.918918918918919,0.918918918918919
1112,45.0,male,white,male,22325,0.918918918918919,0.918918918918919
1113,45.0,male,white,male,13018,0.918918918918919,0.918918918918919
1114,45.0,male,white,male,9064,0.918918918918919,0.918918918918919
1115,45.0,male,white,male,13343,0.918918918918919,0.918918918918919
1116,45.0,male,white,male,488,0.918918918918919,0.918918918918919
1117,45.0,male,white,male,21994,0.918918918918919,0.918918918918919
1118,45.0,male,white,male,468,0.918918918918919,0.918918918918919
1119,45.0,male,white,male,9129,0.918918918918919,0.918918918918919
1120,45.0,male,white,male,5902,0.918918918918919,0.918918918918919
1121,45.0,male,white,male,20076,0.918918918918919,0.918918918918919
1122,45.0,male,white,male,718,0.918918918918919,0.918918918918919
1123,45.0,male,white,male,6275,0.918918918918919,0.918918918918919
1124,45.0,male,white,male,12261,0.918918918918919,0.918918918918919
1125,45.0,male,white,male,327,0.918918918918919,0.918918918918919
1126,45.0,male,white,male,22110,0.918918918918919,0.918918918918919
1127,45.0,male,white,male,14801,0.918918918918919,0.918918918918919
1128,45.0,male,white,male,9437,0.918918918918919,0.918918918918919
1129,45.0,male,white,male,9438,0.918918918918919,0.918918918918919
1130,45.0,male,white,male,597,0.918918918918919,0.918918918918919
1131,45.0,male,white,male,3176,0.918918918918919,0.918918918918919
1132,45.0,male,white,male,21131,0.918918918918919,0.918918918918919
1133,45.0,male,white,male,21121,0.918918918918919,0.918918918918919
1134,45.0,male,white,male,13527,0.918918918918919,0.918918918918919
1135,45.0,male,asian,male,8663,0.918918918918919,0.918918918918919
1136,45.0,male,white,male,12085,0.918918918918919,0.918918918918919
1137,45.0,male,white,male,13554,0.918918918918919,0.918918918918919
1138,45.0,male,white,male,8737,0.918918918918919,0.918918918918919
1139,45.0,male,white,male,12154,0.918918918918919,0.918918918918919
1140,45.0,male,white,male,12156,0.918918918918919,0.918918918918919
1141,45.0,male,white,male,15733,0.918918918918919,0.918918918918919
1142,45.0,male,white,male,3148,0.918918918918919,0.918918918918919
1143,45.0,male,white,male,21185,0.918918918918919,0.918918918918919
1144,45.0,male,white,male,21188,0.918918918918919,0.918918918918919
1145,45.0,male,asian,male,14386,0.918918918918919,0.918918918918919
1146,45.0,male,white,male,5594,0.918918918918919,0.918918918918919
1147,45.0,male,white,male,5604,0.918918918918919,0.918918918918919
1148,45.0,male,white,male,1231,0.918918918918919,0.918918918918919
1149,45.0,male,white,male,11326,0.918918918918919,0.918918918918919
1150,45.0,male,white,male,9532,0.918918918918919,0.918918918918919
1151,45.0,male,white,male,9498,0.918918918918919,0.918918918918919
1152,45.0,male,white,male,14838,0.918918918918919,0.918918918918919
1153,45.0,male,white,male,12743,0.918918918918919,0.918918918918919
1154,45.0,male,white,male,14114,0.918918918918919,0.918918918918919
1155,45.0,male,white,male,1266,0.918918918918919,0.918918918918919
1156,45.0,male,white,male,11235,0.918918918918919,0.918918918918919
1157,45.0,male,white,male,3746,0.918918918918919,0.918918918918919
1158,45.0,male,white,male,20629,0.918918918918919,0.918918918918919
1159,45.0,male,white,male,14804,0.918918918918919,0.918918918918919
1160,45.0,male,white,male,14331,0.918918918918919,0.918918918918919
1161,45.0,male,white,male,17877,0.918918918918919,0.918918918918919
1162,45.0,male,white,male,9370,0.918918918918919,0.918918918918919
1163,45.0,male,white,male,2814,0.918918918918919,0.918918918918919
1164,45.0,male,white,male,16531,0.918918918918919,0.918918918918919
1165,45.0,male,white,male,7933,0.918918918918919,0.918918918918919
1166,45.0,male,white,male,2114,0.918918918918919,0.918918918918919
1167,45.0,male,asian,male,16485,0.918918918918919,0.918918918918919
1168,45.0,male,white,male,3721,0.918918918918919,0.918918918918919
1169,45.0,male,white,male,11237,0.918918918918919,0.918918918918919
1170,45.0,male,white,male,3784,0.918918918918919,0.918918918918919
1171,45.0,male,white,male,3786,0.918918918918919,0.918918918918919
1172,45.0,male,white,male,9468,0.918918918918919,0.918918918918919
1173,45.0,male,white,male,20945,0.918918918918919,0.918918918918919
1174,45.0,male,white,male,10129,0.918918918918919,0.918918918918919
1175,45.0,male,white,male,5692,0.918918918918919,0.918918918918919
1176,45.0,male,white,male,9481,0.918918918918919,0.918918918918919
1177,45.0,male,white,male,5593,0.918918918918919,0.918918918918919
1178,45.0,male,white,male,13111,0.918918918918919,0.918918918918919
1179,45.0,male,white,male,855,0.918918918918919,0.918918918918919
1180,45.0,male,white,male,4292,0.918918918918919,0.918918918918919
1181,45.0,male,white,male,12669,0.918918918918919,0.918918918918919
1182,45.0,male,white,male,7896,0.918918918918919,0.918918918918919
1183,45.0,male,white,male,7900,0.918918918918919,0.918918918918919
1184,45.0,male,white,male,1279,0.918918918918919,0.918918918918919
1185,45.0,male,white,male,17265,0.918918918918919,0.918918918918919
1186,45.0,male,white,male,19244,0.918918918918919,0.918918918918919
1187,45.0,male,white,male,14330,0.918918918918919,0.918918918918919
1188,45.0,male,white,male,14541,0.918918918918919,0.918918918918919
1189,45.0,male,white,male,10619,0.918918918918919,0.918918918918919
1190,45.0,male,white,male,1790,0.918918918918919,0.918918918918919
1191,45.0,male,white,male,15535,0.918918918918919,0.918918918918919
1192,45.0,male,white,male,17981,0.918918918918919,0.918918918918919
1193,45.0,male,white,male,6163,0.918918918918919,0.918918918918919
1194,45.0,male,white,male,3838,0.918918918918919,0.918918918918919
1195,45.0,male,white,male,15104,0.918918918918919,0.918918918918919
1196,45.0,male,white,male,17232,0.918918918918919,0.918918918918919
1197,45.0,male,white,male,13748,0.918918918918919,0.918918918918919
1198,45.0,male,white,male,5487,0.918918918918919,0.918918918918919
1199,45.0,male,white,male,18950,0.918918918918919,0.918918918918919
1200,45.0,male,white,male,2240,0.918918918918919,0.918918918918919
1201,45.0,male,white,male,2244,0.918918918918919,0.918918918918919
1202,45.0,male,hisp,male,13510,0.918918918918919,0.918918918918919
1203,45.0,male,white,male,13988,0.918918918918919,0.918918918918919
1204,45.0,male,white,male,9530,0.918918918918919,0.918918918918919
1205,45.0,male,white,male,11799,0.918918918918919,0.918918918918919
1206,45.0,male,white,male,13745,0.918918918918919,0.918918918918919
1207,45.0,male,white,male,21375,0.918918918918919,0.918918918918919
1208,45.0,male,white,male,1225,0.918918918918919,0.918918918918919
1209,45.0,male,white,male,14008,0.918918918918919,0.918918918918919
1210,45.0,male,white,male,17825,0.918918918918919,0.918918918918919
1211,45.0,male,white,male,6293,0.918918918918919,0.918918918918919
1212,45.0,male,white,male,20310,0.918918918918919,0.918918918918919
1213,45.0,male,white,male,3246,0.918918918918919,0.918918918918919
1214,45.0,male,white,male,17695,0.918918918918919,0.918918918918919
1215,45.0,male,white,male,6473,0.918918918918919,0.918918918918919
1216,45.0,male,other,male,15643,0.918918918918919,0.918918918918919
1217,45.0,male,white,male,8749,0.918918918918919,0.918918918918919
1218,45.0,male,white,male,4894,0.918918918918919,0.918918918918919
1219,45.0,male,white,male,16366,0.918918918918919,0.918918918918919
1220,45.0,male,white,male,392,0.918918918918919,0.918918918918919
1221,45.0,male,white,male,18357,0.918918918918919,0.918918918918919
1222,45.0,male,white,male,22108,0.918918918918919,0.918918918918919
1223,45.0,male,white,male,17326,0.918918918918919,0.918918918918919
1224,45.0,male,white,male,17363,0.918918918918919,0.918918918918919
1225,45.0,male,white,male,21638,0.918918918918919,0.918918918918919
1226,45.0,male,white,male,353,0.918918918918919,0.918918918918919
1227,45.0,male,white,male,2029,0.918918918918919,0.918918918918919
1228,45.0,male,white,male,14743,0.918918918918919,0.918918918918919
1229,45.0,male,white,male,11166,0.918918918918919,0.918918918918919
1230,45.0,male,white,male,11211,0.918918918918919,0.918918918918919
1231,45.0,male,white,male,14146,0.918918918918919,0.918918918918919
1232,45.0,male,white,male,21017,0.918918918918919,0.918918918918919
1233,45.0,male,white,male,14687,0.918918918918919,0.918918918918919
1234,45.0,male,white,male,4925,0.918918918918919,0.918918918918919
1235,45.0,male,white,male,4934,0.918918918918919,0.918918918918919
1236,45.0,male,white,male,20600,0.918918918918919,0.918918918918919
1237,45.0,male,asian,male,10284,0.918918918918919,0.918918918918919
1238,45.0,male,white,male,9296,0.918918918918919,0.918918918918919
1239,45.0,male,hisp,male,13174,0.918918918918919,0.918918918918919
1240,45.0,male,hisp,male,13177,0.918918918918919,0.918918918918919
1241,45.0,male,white,male,12601,0.918918918918919,0.918918918918919
1242,45.0,male,white,male,1792,0.918918918918919,0.918918918918919
1243,45.0,male,asian,male,20435,0.918918918918919,0.918918918918919
1244,45.0,male,white,male,8953,0.918918918918919,0.918918918918919
1245,45.0,male,white,male,7984,0.918918918918919,0.918918918918919
1246,45.0,male,white,male,21328,0.918918918918919,0.918918918918919
1247,45.0,male,white,male,4302,0.918918918918919,0.918918918918919
1248,45.0,male,white,male,21315,0.918918918918919,0.918918918918919
1249,45.0,male,white,male,1354,0.918918918918919,0.918918918918919
1250,45.0,male,white,male,14575,0.918918918918919,0.918918918918919
1251,45.0,male,white,male,6127,0.918918918918919,0.918918918918919
1252,45.0,male,white,male,19360,0.918918918918919,0.918918918918919
1253,45.0,male,white,male,10954,0.918918918918919,0.918918918918919
1254,45.0,male,white,male,8591,0.918918918918919,0.918918918918919
1255,45.0,male,white,male,1575,0.918918918918919,0.918918918918919
1256,45.0,male,white,male,15500,0.918918918918919,0.918918918918919
1257,45.0,male,white,male,1841,0.918918918918919,0.918918918918919
1258,45.0,male,white,male,9628,0.918918918918919,0.918918918918919
1259,45.0,male,white,male,2268,0.918918918918919,0.918918918918919
1260,45.0,male,white,male,1681,0.918918918918919,0.918918918918919
1261,45.0,male,white,male,14478,0.918918918918919,0.918918918918919
1262,45.0,male,white,male,17734,0.918918918918919,0.918918918918919
1263,45.0,male,white,male,3230,0.918918918918919,0.918918918918919
1264,45.0,male,white,male,17744,0.918918918918919,0.918918918918919
1265,45.0,male,white,male,20197,0.918918918918919,0.918918918918919
1266,45.0,male,white,male,5026,0.918918918918919,0.918918918918919
1267,45.0,male,white,male,16674,0.918918918918919,0.918918918918919
1268,45.0,male,white,male,13103,0.918918918918919,0.918918918918919
1269,45.0,male,white,male,20713,0.918918918918919,0.918918918918919
1270,45.0,male,hisp,male,20709,0.918918918918919,0.918918918918919
1271,45.0,male,white,male,263,0.918918918918919,0.918918918918919
1272,45.0,male,white,male,16739,0.918918918918919,0.918918918918919
1273,45.0,male,white,male,9591,0.918918918918919,0.918918918918919
1274,45.0,male,white,male,2883,0.918918918918919,0.918918918918919
1275,45.0,male,white,male,9031,0.918918918918919,0.918918918918919
1276,45.0,male,white,male,6062,0.918918918918919,0.918918918918919
1277,45.0,male,white,male,8991,0.918918918918919,0.918918918918919
1278,45.0,male,white,male,1579,0.918918918918919,0.918918918918919
1279,45.0,male,white,male,18593,0.918918918918919,0.918918918918919
1280,45.0,male,white,male,4120,0.918918918918919,0.918918918918919
1281,45.0,male,white,male,17035,0.918918918918919,0.918918918918919
1282,45.0,male,white,male,14173,0.918918918918919,0.918918918918919
1283,45.0,male,white,male,2946,0.918918918918919,0.918918918918919
1284,45.0,male,white,male,20514,0.918918918918919,0.918918918918919
1285,45.0,male,white,male,13294,0.918918918918919,0.918918918918919
1286,45.0,male,white,male,2945,0.918918918918919,0.918918918918919
1287,45.0,male,white,male,3084,0.918918918918919,0.918918918918919
1288,45.0,male,white,male,7298,0.918918918918919,0.918918918918919
1289,45.0,male,white,male,9677,0.918918918918919,0.918918918918919
1290,45.0,male,white,male,13291,0.918918918918919,0.918918918918919
1291,45.0,male,white,male,21313,0.918918918918919,0.918918918918919
1292,45.0,male,white,male,8064,0.918918918918919,0.918918918918919
1293,45.0,male,white,male,16440,0.918918918918919,0.918918918918919
1294,45.0,male,white,male,18304,0.918918918918919,0.918918918918919
1295,45.0,male,white,male,20005,0.918918918918919,0.918918918918919
1296,45.0,male,white,male,15394,0.918918918918919,0.918918918918919
1297,45.0,male,white,male,3559,0.918918918918919,0.918918918918919
1298,45.0,male,white,male,13292,0.918918918918919,0.918918918918919
1299,45.0,male,white,male,1405,0.918918918918919,0.918918918918919
1300,45.0,male,white,male,14186,0.918918918918919,0.918918918918919
1301,45.0,male,white,male,14168,0.918918918918919,0.918918918918919
1302,45.0,male,white,male,6843,0.918918918918919,0.918918918918919
1303,45.0,male,white,male,19974,0.918918918918919,0.918918918918919
1304,45.0,male,white,male,19981,0.918918918918919,0.918918918918919
1305,45.0,male,white,male,19063,0.918918918918919,0.918918918918919
1306,45.0,male,white,male,19204,0.918918918918919,0.918918918918919
1307,45.0,male,white,male,4677,0.918918918918919,0.918918918918919
1308,45.0,male,white,male,20442,0.918918918918919,0.918918918918919
1309,45.0,male,white,male,18030,0.918918918918919,0.918918918918919
1310,45.0,male,white,male,13621,0.918918918918919,0.918918918918919
1311,45.0,male,white,male,13635,0.918918918918919,0.918918918918919
1312,45.0,male,white,male,831,0.918918918918919,0.918918918918919
1313,45.0,male,white,male,5846,0.918918918918919,0.918918918918919
1314,45.0,male,white,male,13565,0.918918918918919,0.918918918918919
1315,45.0,male,white,male,778,0.918918918918919,0.918918918918919
1316,45.0,male,white,male,15842,0.918918918918919,0.918918918918919
1317,45.0,male,white,male,8619,0.918918918918919,0.918918918918919
1318,45.0,male,white,male,8620,0.918918918918919,0.918918918918919
1319,45.0,male,other,male,1525,0.918918918918919,0.918918918918919
1320,45.0,male,white,male,6671,0.918918918918919,0.918918918918919
1321,45.0,male,white,male,6080,0.918918918918919,0.918918918918919
1322,45.0,male,white,male,13961,0.918918918918919,0.918918918918919
1323,45.0,male,white,male,5477,0.918918918918919,0.918918918918919
1324,45.0,male,white,male,13071,0.918918918918919,0.918918918918919
1325,45.0,male,white,male,10012,0.918918918918919,0.918918918918919
1326,45.0,male,white,male,20862,0.918918918918919,0.918918918918919
1327,45.0,male,white,male,15497,0.918918918918919,0.918918918918919
1328,45.0,male,white,male,20155,0.918918918918919,0.918918918918919
1329,45.0,male,white,male,15853,0.918918918918919,0.918918918918919
1330,45.0,male,white,male,16716,0.918918918918919,0.918918918918919
1331,45.0,male,white,male,19774,0.918918918918919,0.918918918918919
1332,45.0,male,white,male,7611,0.918918918918919,0.918918918918919
1333,45.0,male,white,male,13787,0.918918918918919,0.918918918918919
1334,45.0,male,white,male,11753,0.918918918918919,0.918918918918919
1335,45.0,male,white,male,1160,0.918918918918919,0.918918918918919
1336,45.0,male,white,male,11465,0.918918918918919,0.918918918918919
1337,45.0,male,white,male,11420,0.918918918918919,0.918918918918919
1338,45.0,male,white,male,1119,0.918918918918919,0.918918918918919
1339,45.0,male,other,male,13933,0.918918918918919,0.918918918918919
1340,45.0,male,white,male,13798,0.918918918918919,0.918918918918919
1341,45.0,male,white,male,20757,0.918918918918919,0.918918918918919
1342,45.0,male,white,male,15075,0.918918918918919,0.918918918918919
1343,45.0,male,white,male,2344,0.918918918918919,0.918918918918919
1344,45.0,male,white,male,2336,0.918918918918919,0.918918918918919
1345,45.0,male,white,male,19786,0.918918918918919,0.918918918918919
1346,45.0,male,white,male,21264,0.918918918918919,0.918918918918919
1347,45.0,male,white,male,12210,0.918918918918919,0.918918918918919
1348,45.0,male,white,male,14430,0.918918918918919,0.918918918918919
1349,45.0,male,white,male,1073,0.918918918918919,0.918918918918919
1350,45.0,male,white,male,2531,0.918918918918919,0.918918918918919
1351,45.0,male,white,male,2529,0.918918918918919,0.918918918918919
1352,45.0,male,white,male,1696,0.918918918918919,0.918918918918919
1353,45.0,male,white,male,5273,0.918918918918919,0.918918918918919
1354,45.0,male,white,male,4053,0.918918918918919,0.918918918918919
1355,45.0,male,white,male,9935,0.918918918918919,0.918918918918919
1356,45.0,male,white,male,9968,0.918918918918919,0.918918918918919
1357,45.0,male,white,male,5122,0.918918918918919,0.918918918918919
1358,45.0,male,white,male,18850,0.918918918918919,0.918918918918919
1359,45.0,male,white,male,5105,0.918918918918919,0.918918918918919
1360,45.0,male,white,male,22216,0.918918918918919,0.918918918918919
1361,45.0,male,white,male,21467,0.918918918918919,0.918918918918919
1362,45.0,male,white,male,20124,0.918918918918919,0.918918918918919
1363,45.0,male,white,male,164,0.918918918918919,0.918918918918919
1364,45.0,male,other,male,9833,0.918918918918919,0.918918918918919
1365,45.0,male,white,male,2453,0.918918918918919,0.918918918918919
1366,45.0,male,white,male,6488,0.918918918918919,0.918918918918919
1367,45.0,male,white,male,21494,0.918918918918919,0.918918918918919
1368,45.0,male,white,male,11593,0.918918918918919,0.918918918918919
1369,45.0,male,white,male,11543,0.918918918918919,0.918918918918919
1370,45.0,male,white,male,21704,0.918918918918919,0.918918918918919
1371,45.0,male,asian,male,14252,0.918918918918919,0.918918918918919
1372,45.0,male,white,male,1426,0.918918918918919,0.918918918918919
1373,45.0,male,white,male,16067,0.918918918918919,0.918918918918919
1374,45.0,male,white,male,1953,0.918918918918919,0.918918918918919
1375,45.0,male,asian,male,20504,0.918918918918919,0.918918918918919
1376,45.0,male,white,male,9136,0.918918918918919,0.918918918918919
1377,45.0,male,white,male,8389,0.918918918918919,0.918918918918919
1378,45.0,male,asian,male,9504,0.918918918918919,0.918918918918919
1379,45.0,male,white,male,15127,0.918918918918919,0.918918918918919
1380,45.0,male,hisp,male,3793,0.918918918918919,0.918918918918919
1381,45.0,male,asian,male,7829,0.918918918918919,0.918918918918919
1382,45.0,male,white,male,19879,0.918918918918919,0.918918918918919
1383,45.0,male,white,male,3794,0.918918918918919,0.918918918918919
1384,45.0,male,white,male,3804,0.918918918918919,0.918918918918919
1385,45.0,male,white,male,4983,0.918918918918919,0.918918918918919
1386,45.0,male,white,male,19711,0.918918918918919,0.918918918918919
1387,45.0,female,white,female,5282,0.918918918918919,0.9166666666666666
