lsat,gender,race1,z,id,quality,uuid,score,group
37.0,female,white,white,1455,0.7027027027027027,dbdfd43c-ea60-43eb-8b22-e2123713a05e,0.7027027027027027,0
37.0,female,white,white,1474,0.7027027027027027,c0c3530c-a087-4b90-a933-b2c54d6b9c0e,0.7027027027027027,0
37.0,male,asian,asian,1492,0.7027027027027027,5cb49053-d2ce-4a69-a615-544d27ff7c23,0.7027027027027027,3
37.0,female,white,white,1490,0.7027027027027027,a89ed07c-b962-4d67-9e93-c32427ffbebf,0.7027027027027027,0
37.0,male,white,white,1444,0.7027027027027027,cf7526f1-ed4f-4a1c-bc92-1fcee59b830a,0.7027027027027027,0
37.0,female,white,white,16762,0.7027027027027027,e7a61c2c-f932-4cba-8c31-cfd33f941af1,0.7027027027027027,0
37.0,male,white,white,5580,0.7027027027027027,3b9e1614-f95e-4086-b392-e5ba35e0e448,0.7027027027027027,0
37.0,female,white,white,3777,0.7027027027027027,fcb6c584-d75e-4344-941e-a0378ab5c3ec,0.7027027027027027,0
37.0,female,white,white,5821,0.7027027027027027,80af8e11-03b5-4d35-b498-d2a91f26c378,0.7027027027027027,0
37.0,female,white,white,5819,0.7027027027027027,6a6b20ce-951b-4c1f-b8ea-e15a40e2f8d8,0.7027027027027027,0
37.0,female,white,white,5817,0.7027027027027027,3bb03572-e3b8-4a20-be12-ddd5fa1ebebb,0.7027027027027027,0
37.0,female,white,white,1223,0.7027027027027027,146f0a0d-cc0e-4fa5-ba29-ef9ebfbf047a,0.7027027027027027,0
37.0,male,white,white,20737,0.7027027027027027,a091e948-219f-4f17-8231-f21fbc939d7d,0.7027027027027027,0
37.0,female,asian,asian,20735,0.7027027027027027,2c266cca-60ba-4fbe-8869-de86c49a153c,0.7027027027027027,3
37.0,female,white,white,1221,0.7027027027027027,d6f8b599-7770-43ad-a69b-7d462ce5391a,0.7027027027027027,0
37.0,male,white,white,3745,0.7027027027027027,0bcdbd26-b0b5-42ff-a50f-c1cf33573ad2,0.7027027027027027,0
37.0,male,white,white,7833,0.7027027027027027,31ef2174-5f79-466e-a64b-252faf4c62a1,0.7027027027027027,0
37.0,female,white,white,1216,0.7027027027027027,5deae2de-ab0c-4662-a1d5-70131366e04c,0.7027027027027027,0
37.0,male,white,white,16527,0.7027027027027027,d39e12e5-a12a-40d0-8a25-b8cb8c716743,0.7027027027027027,0
37.0,female,white,white,1560,0.7027027027027027,644ebe50-db4d-4bb3-9198-804db87314f7,0.7027027027027027,0
37.0,female,white,white,1515,0.7027027027027027,ab379f12-53d6-4536-9d4d-99f48547c6d4,0.7027027027027027,0
37.0,female,white,white,1535,0.7027027027027027,8eabce0b-d9a0-4960-ac0b-0c8892a15a1e,0.7027027027027027,0
37.0,male,white,white,5815,0.7027027027027027,fc1c8518-0ca1-43b7-9239-c9be19ac01c2,0.7027027027027027,0
37.0,male,white,white,16783,0.7027027027027027,ae0cf186-1c4a-48ec-a5a2-238d360caa9b,0.7027027027027027,0
37.0,male,white,white,16798,0.7027027027027027,0c32eb70-1d16-41d6-8eb1-f53ddd3752e8,0.7027027027027027,0
37.0,male,hisp,hisp,16806,0.7027027027027027,dbe77750-5d27-4d6b-8cae-d215df5c08d7,0.7027027027027027,2
37.0,male,white,white,13688,0.7027027027027027,0205e88f-5807-4e8a-a81c-f5a3d0ff78fc,0.7027027027027027,0
37.0,female,white,white,1456,0.7027027027027027,f8dbf193-2284-4c32-82e5-089725750bd5,0.7027027027027027,0
37.0,female,black,black,20436,0.7027027027027027,f4ba3582-9aec-4584-9f02-799cee2872ce,0.7027027027027027,1
37.0,male,white,white,1511,0.7027027027027027,eebd1be0-8673-47c8-bf7a-19e9d993fe9d,0.7027027027027027,0
37.0,female,white,white,20463,0.7027027027027027,9b74bb3b-28c1-44f1-8ed8-6170c625c990,0.7027027027027027,0
37.0,female,white,white,20460,0.7027027027027027,f9ecd581-e12e-4a92-b4a5-6e169e6b8fcd,0.7027027027027027,0
37.0,female,white,white,1518,0.7027027027027027,4722048b-c172-4539-ba81-e21a04936898,0.7027027027027027,0
37.0,male,white,white,20535,0.7027027027027027,59609814-80ad-4df1-9d64-39d22277429f,0.7027027027027027,0
37.0,female,white,white,3629,0.7027027027027027,33d69974-030c-443e-9789-8fc9236843e9,0.7027027027027027,0
37.0,male,white,white,3627,0.7027027027027027,b2b9a6cb-8181-46ce-b88b-08492d04f03e,0.7027027027027027,0
37.0,male,white,white,13858,0.7027027027027027,b5baac12-467a-475c-89ad-7112b6010119,0.7027027027027027,0
37.0,male,white,white,16616,0.7027027027027027,f8e85e32-0431-4e68-a77d-eeb7a83e0468,0.7027027027027027,0
37.0,female,white,white,16613,0.7027027027027027,f06d9f5d-7c39-42ab-a9ff-f4f11c480af4,0.7027027027027027,0
37.0,female,white,white,5623,0.7027027027027027,a23ffc76-0f5c-4e8d-b24d-6ed76d2175c5,0.7027027027027027,0
37.0,male,white,white,10199,0.7027027027027027,86b333d6-34c7-4629-92b7-d65c455c7999,0.7027027027027027,0
37.0,female,white,white,16731,0.7027027027027027,0bc9ef3a-5032-41d7-a98f-4f226335c67b,0.7027027027027027,0
37.0,female,white,white,10459,0.7027027027027027,661c7ce0-02e0-4eb6-b2f2-00b41086ebfb,0.7027027027027027,0
37.0,male,white,white,10454,0.7027027027027027,0bcfa8d0-e0f9-4a3f-9255-cf266b96d829,0.7027027027027027,0
37.0,female,white,white,7773,0.7027027027027027,8c2a02a1-9788-4d31-b964-fe10428e71bd,0.7027027027027027,0
37.0,male,white,white,16750,0.7027027027027027,519edf02-5911-487c-a404-a1fece4c13e7,0.7027027027027027,0
37.0,female,white,white,10245,0.7027027027027027,9070e10f-802d-4604-8b07-6e426bad8eb7,0.7027027027027027,0
37.0,female,white,white,16641,0.7027027027027027,82c66e5f-bd40-4e00-862b-a49f99cd105d,0.7027027027027027,0
37.0,female,white,white,16647,0.7027027027027027,40d13302-c0da-436f-bd96-599ad14f95a7,0.7027027027027027,0
37.0,male,white,white,13867,0.7027027027027027,6d2c29aa-15b0-4a20-8183-25858d3d6c13,0.7027027027027027,0
37.0,male,white,white,13861,0.7027027027027027,b81e1639-93f8-4760-a74e-372286c1d0d2,0.7027027027027027,0
37.0,female,white,white,13859,0.7027027027027027,5820abf5-02a0-4c31-a61a-e58fb073ef5f,0.7027027027027027,0
37.0,female,white,white,13705,0.7027027027027027,cdc416c1-2ac5-4830-8b2d-94ade437cc6a,0.7027027027027027,0
37.0,male,white,white,13699,0.7027027027027027,094c546d-899f-4275-95fc-1eb0142efd60,0.7027027027027027,0
37.0,male,white,white,7793,0.7027027027027027,4fb9df79-88ee-433b-946a-05ed566db26d,0.7027027027027027,0
37.0,female,white,white,7789,0.7027027027027027,f38afe7f-0ece-4cc8-81f1-c87c1a6ef557,0.7027027027027027,0
37.0,male,white,white,1342,0.7027027027027027,82cb396d-70ab-4d91-bb97-51befa922438,0.7027027027027027,0
37.0,female,white,white,1340,0.7027027027027027,f5334f3e-5db6-4aba-8c18-99452f632019,0.7027027027027027,0
37.0,female,white,white,7766,0.7027027027027027,76898705-09f4-4fd3-a522-e0cf14614a9b,0.7027027027027027,0
37.0,male,white,white,5780,0.7027027027027027,b529985c-c99e-4c1e-9fd4-1d053b8548a8,0.7027027027027027,0
37.0,male,white,white,5778,0.7027027027027027,83b8f6ac-bd68-42a9-8690-b0e4a2f2de72,0.7027027027027027,0
37.0,male,white,white,16758,0.7027027027027027,20a0ee44-6f89-47f3-b5cb-30dc137b7ff1,0.7027027027027027,0
37.0,male,white,white,13675,0.7027027027027027,fbfaae6a-0479-409d-a453-89d1c34ae314,0.7027027027027027,0
37.0,female,white,white,3626,0.7027027027027027,782edc69-0130-4c48-853d-6bf05b2c5d8f,0.7027027027027027,0
37.0,male,white,white,7646,0.7027027027027027,c8f48ae7-9df6-43db-9f8f-35eb6239fe8c,0.7027027027027027,0
37.0,female,white,white,16599,0.7027027027027027,9f5d58ed-c79c-449f-b2f3-8f4f1fd0e599,0.7027027027027027,0
37.0,female,white,white,20695,0.7027027027027027,4203b347-7246-477e-8688-933471348856,0.7027027027027027,0
37.0,male,white,white,20692,0.7027027027027027,970fe775-a982-4ab6-9392-ab03ee166e96,0.7027027027027027,0
37.0,male,white,white,20690,0.7027027027027027,f2a6b61f-40c8-4eab-8ff4-0dae583fdefe,0.7027027027027027,0
37.0,female,white,white,1287,0.7027027027027027,f581f951-9aa1-4212-83ed-c404e4c447a9,0.7027027027027027,0
37.0,male,white,white,1286,0.7027027027027027,9122216d-0422-4c53-8034-d45d176ac8ab,0.7027027027027027,0
37.0,male,white,white,20541,0.7027027027027027,d2af3853-66c0-484a-b554-9c7a414eb4f5,0.7027027027027027,0
37.0,female,white,white,16754,0.7027027027027027,f65768d1-891e-478f-8d52-7356219412b9,0.7027027027027027,0
37.0,female,white,white,3648,0.7027027027027027,a7083699-ee5c-4c24-b84a-7e3c89637060,0.7027027027027027,0
37.0,female,white,white,10196,0.7027027027027027,1d90ebd7-26d2-4df6-9f09-10df1d23a7ad,0.7027027027027027,0
37.0,female,white,white,10218,0.7027027027027027,437d0578-40ae-423f-9b90-984f41a9d513,0.7027027027027027,0
37.0,male,white,white,16582,0.7027027027027027,8a1aed2e-35cf-4cb2-ad78-21c5fd6874aa,0.7027027027027027,0
37.0,female,white,white,5607,0.7027027027027027,67a81260-1a6c-45d7-8b74-8c420ce299de,0.7027027027027027,0
37.0,male,white,white,5606,0.7027027027027027,0a7f4076-1426-4c32-807d-ffe8ef725b08,0.7027027027027027,0
37.0,female,white,white,13839,0.7027027027027027,3a661ad5-3a1a-4b7c-9a89-e9aa4d865473,0.7027027027027027,0
37.0,female,white,white,20499,0.7027027027027027,0907488a-9aa9-422d-bbd1-ea169a03957a,0.7027027027027027,0
37.0,male,white,white,20526,0.7027027027027027,059e73bb-cc4d-43c6-93a4-ce30a9dd0a0e,0.7027027027027027,0
37.0,male,white,white,7664,0.7027027027027027,c4f3fc10-c607-4e39-8e4a-247e847802f7,0.7027027027027027,0
37.0,female,white,white,20520,0.7027027027027027,9b7cee7d-f1e8-4bc5-9b28-de9e705e62b0,0.7027027027027027,0
37.0,female,white,white,1298,0.7027027027027027,d0f3ba5e-4f2e-40ba-8059-76744c8620a9,0.7027027027027027,0
37.0,female,white,white,8148,0.7027027027027027,0a583649-dbca-4368-a7d0-82175a3183a1,0.7027027027027027,0
37.0,male,white,white,19764,0.7027027027027027,571cc224-4158-47ea-9a99-050e64e25813,0.7027027027027027,0
37.0,female,white,white,1932,0.7027027027027027,a1b13df9-fa29-47d4-9e07-472c78a1ad3b,0.7027027027027027,0
37.0,male,white,white,1942,0.7027027027027027,1c369402-5936-41e0-911d-b45ecb1b8f11,0.7027027027027027,0
37.0,male,white,white,11020,0.7027027027027027,f410d036-fe58-4ddf-8b7f-24c3c0148bb7,0.7027027027027027,0
37.0,male,white,white,1902,0.7027027027027027,52dfcddc-2666-445d-9201-5d599e5f18e7,0.7027027027027027,0
37.0,female,white,white,1920,0.7027027027027027,56d23038-9d6e-4b2a-acec-99bc74c2a9d7,0.7027027027027027,0
37.0,female,asian,asian,1919,0.7027027027027027,0ed2cee9-2bb2-43f8-ace8-81eb6a41d869,0.7027027027027027,3
37.0,female,white,white,17400,0.7027027027027027,54a0aa73-7fb5-452f-a4bd-2c6adf042cf2,0.7027027027027027,0
37.0,male,white,white,853,0.7027027027027027,48db3bd7-e434-43d4-bc77-9ba6c1ed659b,0.7027027027027027,0
37.0,male,white,white,5149,0.7027027027027027,5e8386fb-18fc-494d-a7c9-7045e8816181,0.7027027027027027,0
37.0,female,white,white,9988,0.7027027027027027,19e063f2-96ae-402e-8da0-1523cf51f8e1,0.7027027027027027,0
37.0,male,white,white,16065,0.7027027027027027,19d9746b-c21f-421c-b185-55d6804717f5,0.7027027027027027,0
37.0,male,white,white,13082,0.7027027027027027,16c3bbd5-b266-4452-9b70-2892845cd2be,0.7027027027027027,0
37.0,male,white,white,6310,0.7027027027027027,9d85933d-7f9a-42de-bb03-3e5280c82524,0.7027027027027027,0
37.0,female,white,white,1958,0.7027027027027027,9cf75346-71b8-48a0-8608-2e58b68fdc78,0.7027027027027027,0
37.0,male,white,white,19751,0.7027027027027027,b09ca5f1-e2cb-43f9-8a90-315527113697,0.7027027027027027,0
37.0,male,white,white,850,0.7027027027027027,a8f9fc1a-ddd8-4aac-8347-28ea24ba39eb,0.7027027027027027,0
37.0,female,white,white,9731,0.7027027027027027,2d013818-3422-4656-b6ef-c1359cedf5ec,0.7027027027027027,0
37.0,male,white,white,9750,0.7027027027027027,b496068a-2c16-4196-9b97-55a8644eff31,0.7027027027027027,0
37.0,female,white,white,9745,0.7027027027027027,349ca0f5-8adc-4293-80ef-d25c193d026d,0.7027027027027027,0
37.0,female,white,white,9723,0.7027027027027027,c9997581-25d4-41c2-9c76-d13e17a66ac0,0.7027027027027027,0
37.0,male,white,white,5213,0.7027027027027027,d1f93776-0224-4139-9d30-81e4cbc28523,0.7027027027027027,0
37.0,male,white,white,5207,0.7027027027027027,97eecd90-69af-4352-aab0-3682378c91b9,0.7027027027027027,0
37.0,female,white,white,5161,0.7027027027027027,b0cfa153-ad91-4a67-ae19-bf26404154d7,0.7027027027027027,0
37.0,female,black,black,13021,0.7027027027027027,77ab20c5-487f-4267-ac5f-091af5bb48a4,0.7027027027027027,1
37.0,male,white,white,13054,0.7027027027027027,464511b3-553d-426d-b4e1-0bed85101928,0.7027027027027027,0
37.0,male,white,white,11068,0.7027027027027027,3a2e2e76-ef1f-4604-adb0-61d8086d7621,0.7027027027027027,0
37.0,female,white,white,16099,0.7027027027027027,f05b17a4-96f4-45f0-a3f2-5d860c556a44,0.7027027027027027,0
37.0,male,white,white,16098,0.7027027027027027,8f088e7f-c612-47e5-9908-f91a361e25f3,0.7027027027027027,0
37.0,male,white,white,16083,0.7027027027027027,ede4f27c-fafb-4a83-befd-d2e6eceefadd,0.7027027027027027,0
37.0,female,white,white,16076,0.7027027027027027,39328cc0-4e7c-4579-b21b-5eb427d365eb,0.7027027027027027,0
37.0,female,white,white,21194,0.7027027027027027,9e8d1599-cf9a-46b4-b5ca-636e6d17dc4f,0.7027027027027027,0
37.0,female,white,white,14380,0.7027027027027027,2dc1e539-bbf2-477b-9eae-616ee2857532,0.7027027027027027,0
37.0,male,white,white,5145,0.7027027027027027,b07520ce-3f2e-4e9c-807a-fda10f916711,0.7027027027027027,0
37.0,male,white,white,19768,0.7027027027027027,6831a7a1-309e-45e5-a849-20b3e602d400,0.7027027027027027,0
37.0,female,white,white,21130,0.7027027027027027,c82df4d9-3d04-4426-89b0-cae25b6a5376,0.7027027027027027,0
37.0,male,black,black,9779,0.7027027027027027,66b4ad2e-eb49-4634-9ef6-bd8f97be261a,0.7027027027027027,1
37.0,male,white,white,8174,0.7027027027027027,49f2a70b-279c-49ae-bbb3-54845fb4179b,0.7027027027027027,0
37.0,female,white,white,9696,0.7027027027027027,562de058-fc2f-46f7-a128-e5c82ba6e146,0.7027027027027027,0
37.0,male,white,white,9694,0.7027027027027027,e32dde38-a869-496f-8fbf-68933850d769,0.7027027027027027,0
37.0,female,white,white,9693,0.7027027027027027,f8cbf959-5674-406f-bde8-622e6e9d7739,0.7027027027027027,0
37.0,male,white,white,21176,0.7027027027027027,df64285b-397a-44ac-baac-e4006a0c831f,0.7027027027027027,0
37.0,female,white,white,16092,0.7027027027027027,e5a18782-1e42-460c-9f65-682cb28bdce1,0.7027027027027027,0
37.0,female,white,white,5217,0.7027027027027027,76e43a1a-afed-4212-8c6a-9ac1e7030bc3,0.7027027027027027,0
37.0,female,white,white,3989,0.7027027027027027,a0cb66f8-d7aa-40fc-8236-9893dc53ef3b,0.7027027027027027,0
37.0,female,white,white,3988,0.7027027027027027,a00f3685-687e-4833-87e7-8c697d107c1c,0.7027027027027027,0
37.0,female,white,white,21074,0.7027027027027027,13c24f72-f7e1-439d-a396-773421e1514b,0.7027027027027027,0
37.0,female,white,white,915,0.7027027027027027,c4bc9db9-007a-4bc0-94d8-5aa5ed601f07,0.7027027027027027,0
37.0,male,white,white,5234,0.7027027027027027,90c73e5f-cef5-4a01-ba99-51110400a85c,0.7027027027027027,0
37.0,female,white,white,5153,0.7027027027027027,0fa986e7-5a02-4ad8-b816-03175d3f7b8c,0.7027027027027027,0
37.0,male,white,white,8140,0.7027027027027027,1c5843e1-1b54-4d54-8f5e-b3dc63876631,0.7027027027027027,0
37.0,male,white,white,8158,0.7027027027027027,01dc9a4d-9c41-4b03-91c6-591a8c0366a8,0.7027027027027027,0
37.0,female,white,white,14313,0.7027027027027027,ecebaf26-c973-4c35-a841-53d4ac32a81d,0.7027027027027027,0
37.0,male,white,white,14307,0.7027027027027027,0d3a4112-7a17-4bca-89be-46d8c61334fe,0.7027027027027027,0
37.0,female,white,white,13126,0.7027027027027027,2077ffce-d23f-41e8-81a1-b676cfccac11,0.7027027027027027,0
37.0,male,white,white,3290,0.7027027027027027,e5c462cd-eb81-4053-949d-0dd40e8a09a6,0.7027027027027027,0
37.0,female,white,white,6196,0.7027027027027027,3d62d2a6-d6ba-45bd-81b1-d30f8bcf84d2,0.7027027027027027,0
37.0,male,hisp,hisp,6207,0.7027027027027027,a5464c39-ee72-4cbc-ab9a-c95554712d81,0.7027027027027027,2
37.0,female,white,white,6217,0.7027027027027027,43a1d509-1e71-4efe-a2a8-6217fe44cb51,0.7027027027027027,0
37.0,male,white,white,10975,0.7027027027027027,47c2aea5-1552-4d97-ba40-3a9e83a32af5,0.7027027027027027,0
37.0,male,white,white,16178,0.7027027027027027,bff6f2cc-2231-4509-95dc-c07853a091f7,0.7027027027027027,0
37.0,male,white,white,16189,0.7027027027027027,cadf79f3-5fe7-4ff2-9982-0500521dd33f,0.7027027027027027,0
37.0,female,white,white,8136,0.7027027027027027,2002332b-f2a7-4942-828d-d89ecf108654,0.7027027027027027,0
37.0,female,white,white,17331,0.7027027027027027,5d1a5b44-7cb1-41c6-826a-fa167f378cfe,0.7027027027027027,0
37.0,female,white,white,10993,0.7027027027027027,d29dd930-565f-4334-bdb0-2ebc48f5842a,0.7027027027027027,0
37.0,male,white,white,10989,0.7027027027027027,18cb69d2-851b-4a91-bca1-070479dc88a5,0.7027027027027027,0
37.0,male,white,white,10968,0.7027027027027027,47b27799-2fd9-482f-bd3c-5d2c8b2c178d,0.7027027027027027,0
37.0,male,white,white,19844,0.7027027027027027,3deaf65a-0888-4a46-b6c6-aac34ae142e9,0.7027027027027027,0
37.0,female,white,white,9796,0.7027027027027027,c9b13bd5-2877-4516-995e-74462a5648e4,0.7027027027027027,0
37.0,male,white,white,14260,0.7027027027027027,7fab2037-3359-4804-a607-b996cc953587,0.7027027027027027,0
37.0,male,white,white,5232,0.7027027027027027,a3b77502-8aaa-4101-9b6a-42077a9bc00b,0.7027027027027027,0
37.0,female,white,white,3319,0.7027027027027027,78887024-d02a-4228-b8ed-1179a7227e3e,0.7027027027027027,0
37.0,male,white,white,3318,0.7027027027027027,1c456849-9cb5-42ce-8bdd-afe8ac91349a,0.7027027027027027,0
37.0,male,hisp,hisp,19849,0.7027027027027027,c5b37928-b047-4c08-ad14-0678b79395dd,0.7027027027027027,2
37.0,female,asian,asian,6189,0.7027027027027027,a290aa12-3b38-44dd-a1a9-fb238e288447,0.7027027027027027,3
37.0,female,white,white,17374,0.7027027027027027,efd812b0-8a24-418d-a67a-b45146cf62a0,0.7027027027027027,0
37.0,male,white,white,17345,0.7027027027027027,e23669e9-1cfc-4c38-b0c1-2f6828a369bb,0.7027027027027027,0
37.0,male,hisp,hisp,3954,0.7027027027027027,7a9a9884-ab98-4dab-add9-c0dbd952105e,0.7027027027027027,2
37.0,female,white,white,5247,0.7027027027027027,b6f3300b-2d76-414f-92d8-ae36de462ed9,0.7027027027027027,0
37.0,female,white,white,5270,0.7027027027027027,ba22265f-ba5c-484e-9a87-de7a59a4d94c,0.7027027027027027,0
37.0,female,white,white,14249,0.7027027027027027,f670b0f6-cd68-4a53-b08a-dc0e6ad7e93c,0.7027027027027027,0
37.0,female,white,white,14247,0.7027027027027027,04847e6f-56ca-47ee-8071-f3899e014e9f,0.7027027027027027,0
37.0,female,white,white,14246,0.7027027027027027,1a807558-a16c-4406-a2db-a20daf2b1d61,0.7027027027027027,0
37.0,female,white,white,6252,0.7027027027027027,890bc5b2-2086-4180-b9e4-076408685b91,0.7027027027027027,0
37.0,female,white,white,6277,0.7027027027027027,843e1949-4049-405b-8499-fc99bf413ae9,0.7027027027027027,0
37.0,female,white,white,13100,0.7027027027027027,340f37c1-fc24-4efa-b62c-ce8fbc171e28,0.7027027027027027,0
37.0,female,white,white,13123,0.7027027027027027,30d609cc-43f5-4a90-bec4-733d0ba0435c,0.7027027027027027,0
37.0,female,white,white,11013,0.7027027027027027,89c6bf16-c099-41ee-8965-90bc39bb7e23,0.7027027027027027,0
37.0,male,white,white,21077,0.7027027027027027,ff59a9b7-b2c4-4ed5-8804-ca8b3e055fbf,0.7027027027027027,0
37.0,male,white,white,19781,0.7027027027027027,7fdb59d0-c60c-41fa-9f28-ed10e383f060,0.7027027027027027,0
37.0,male,white,white,19811,0.7027027027027027,a07f7ff3-2370-4dc7-aefa-419d5195f500,0.7027027027027027,0
37.0,male,white,white,17380,0.7027027027027027,c82a6fea-d0ae-4e2e-909a-c588968dcc60,0.7027027027027027,0
37.0,male,white,white,13118,0.7027027027027027,7c3b5888-7701-4095-b844-29655a47cb6f,0.7027027027027027,0
37.0,female,asian,asian,13117,0.7027027027027027,b87c2193-04d8-4d39-b83a-f400ce56de5c,0.7027027027027027,3
37.0,male,hisp,hisp,17418,0.7027027027027027,41c7bbfe-a123-4efc-a099-79d414c8d6e8,0.7027027027027027,2
37.0,male,white,white,17436,0.7027027027027027,9f461852-478d-40c1-aa76-b7f44748b9a3,0.7027027027027027,0
37.0,male,white,white,6265,0.7027027027027027,c23020ea-84cb-40ed-9659-2cca53e62ad7,0.7027027027027027,0
37.0,male,white,white,13152,0.7027027027027027,49d96f6a-a15b-4078-bdd7-b17ad06e7187,0.7027027027027027,0
37.0,female,white,white,11055,0.7027027027027027,017eb4e1-fbda-444f-936a-d5f4313baa76,0.7027027027027027,0
37.0,male,white,white,898,0.7027027027027027,fb05bf78-2d30-4770-b15e-8ca6df16b127,0.7027027027027027,0
37.0,male,white,white,891,0.7027027027027027,ca7566d7-0c91-44cd-b336-b8c9288b7d66,0.7027027027027027,0
37.0,female,white,white,11003,0.7027027027027027,9b6aff61-ffbb-45f1-9fa1-460982d93f3d,0.7027027027027027,0
37.0,female,white,white,6412,0.7027027027027027,1f8d3784-68e9-4163-9c54-a3208b9e38e5,0.7027027027027027,0
37.0,female,white,white,6428,0.7027027027027027,9a755b61-cd23-4f12-9f84-adebac4fb9ce,0.7027027027027027,0
37.0,male,white,white,15978,0.7027027027027027,fc658a99-570b-47dc-8322-a9fe804b5f86,0.7027027027027027,0
37.0,male,white,white,743,0.7027027027027027,b1ef9646-9293-4ca9-80b9-752281e04dcb,0.7027027027027027,0
37.0,female,white,white,757,0.7027027027027027,308b936a-6f75-462e-94ca-c1930cc0056c,0.7027027027027027,0
37.0,female,white,white,5095,0.7027027027027027,9e5a8993-54e3-4b53-a62b-e6af91cd7d55,0.7027027027027027,0
37.0,female,white,white,9670,0.7027027027027027,81e41838-b34e-454d-82b5-af1ffc25ac43,0.7027027027027027,0
37.0,male,white,white,6359,0.7027027027027027,562aeb07-1cb1-4f8c-b343-c18e2369b7de,0.7027027027027027,0
37.0,male,white,white,6356,0.7027027027027027,c627d84d-3a74-426b-96f5-73fc2c86e7f1,0.7027027027027027,0
37.0,male,hisp,hisp,19622,0.7027027027027027,2b044be6-6d42-4932-8755-0e055ef91a4b,0.7027027027027027,2
37.0,male,white,white,2020,0.7027027027027027,b58f2e4a-82f8-4ac8-b9a1-ee38b5328404,0.7027027027027027,0
37.0,male,white,white,6372,0.7027027027027027,65fb7c75-bdfa-43ca-b709-0644d20faa28,0.7027027027027027,0
37.0,female,white,white,1973,0.7027027027027027,e524c18b-7069-4b59-a232-30803d2d89bd,0.7027027027027027,0
37.0,male,white,white,16073,0.7027027027027027,fc6e0225-ba38-4664-87fc-54d8b7e540e7,0.7027027027027027,0
37.0,male,white,white,4009,0.7027027027027027,150a56de-a173-44af-9f22-3bfc8c56df43,0.7027027027027027,0
37.0,male,white,white,4028,0.7027027027027027,6cfab245-99af-495e-a49c-86555c60765c,0.7027027027027027,0
37.0,male,white,white,14408,0.7027027027027027,f94df056-26dd-49f3-9f72-4a88a053aa1e,0.7027027027027027,0
37.0,female,white,white,16012,0.7027027027027027,6bb525a3-d473-4f46-b5f0-56a95576602a,0.7027027027027027,0
37.0,male,white,white,14398,0.7027027027027027,b358ae20-3a5f-4042-ab9d-4561cc75f1d1,0.7027027027027027,0
37.0,male,white,white,15967,0.7027027027027027,280c250e-68d0-422b-b04e-fb1744fe2463,0.7027027027027027,0
37.0,female,white,white,12946,0.7027027027027027,8d5e3b89-867e-4dc2-b7cb-1c82ac8790fc,0.7027027027027027,0
37.0,male,white,white,9710,0.7027027027027027,023996ea-9341-4dde-9eb9-db9e44df4a76,0.7027027027027027,0
37.0,female,white,white,16064,0.7027027027027027,a4dce5f6-06d6-4be2-8bc7-5f51471f8114,0.7027027027027027,0
37.0,female,white,white,21219,0.7027027027027027,eda5e743-2578-4dad-8c4f-831daa314433,0.7027027027027027,0
37.0,female,white,white,771,0.7027027027027027,429c4ef2-b5c6-46a3-9576-17376f4a8fe2,0.7027027027027027,0
37.0,female,asian,asian,11149,0.7027027027027027,c710bea5-6059-4b8c-936f-c5b54cf0bd0f,0.7027027027027027,3
37.0,male,white,white,5068,0.7027027027027027,820381a5-720f-47b7-ab9e-7eff6150f0c9,0.7027027027027027,0
37.0,male,white,white,21285,0.7027027027027027,2199c250-b3d2-4d33-99b7-32a84c27fcc7,0.7027027027027027,0
37.0,female,white,white,21272,0.7027027027027027,9c816449-527d-4949-ae2d-8d25163ad168,0.7027027027027027,0
37.0,female,white,white,12919,0.7027027027027027,d40189be-c496-475c-92b0-a4b2e1ad209b,0.7027027027027027,0
37.0,female,white,white,12917,0.7027027027027027,32c0320c-6a5f-415a-9151-dafeee016557,0.7027027027027027,0
37.0,male,white,white,12909,0.7027027027027027,094be271-006c-443b-aab1-828c165ca4cd,0.7027027027027027,0
37.0,female,white,white,2037,0.7027027027027027,a1aaf1b8-cc8c-4aae-95d5-aea31a6fa480,0.7027027027027027,0
37.0,male,white,white,2034,0.7027027027027027,b0439b83-8567-4eb8-af1f-14f02ef204c2,0.7027027027027027,0
37.0,female,white,white,2050,0.7027027027027027,3cfe97c2-25c6-41e2-a4d9-e06f4fdb5b6e,0.7027027027027027,0
37.0,male,white,white,11224,0.7027027027027027,4ea311e1-6b50-4441-b7fb-5709e58e1a67,0.7027027027027027,0
37.0,female,white,white,19598,0.7027027027027027,5ad54e1a-0a3c-4fe9-93f9-2b87da250cc6,0.7027027027027027,0
37.0,male,white,white,17593,0.7027027027027027,fbb05090-e5d4-41c6-8be4-7140fa7b8e46,0.7027027027027027,0
37.0,male,asian,asian,6386,0.7027027027027027,2d08c0df-0f14-4cdd-ae4c-b32292c37822,0.7027027027027027,3
37.0,male,white,white,6434,0.7027027027027027,d3952109-ef67-415b-9b8b-398b33a861fb,0.7027027027027027,0
37.0,male,asian,asian,6432,0.7027027027027027,35860130-7c54-402b-a311-e658ce68bf1c,0.7027027027027027,3
37.0,female,black,black,6447,0.7027027027027027,2e9a3b59-5d39-4719-8b8a-b30cb8f91f8c,0.7027027027027027,1
37.0,male,white,white,6400,0.7027027027027027,30a022ac-10ae-4176-aaa1-71fd502bb246,0.7027027027027027,0
