lsat,gender,race1,z,id,quality,uuid,score,group
36.0,female,white,female,4864,0.6756756756756757,da28b152-9512-4a1d-8f68-db61534686f8,0.6756756756756757,1
36.0,female,white,female,14826,0.6756756756756757,b41294b1-d573-486b-9a87-c3f7878fc160,0.6756756756756757,1
36.0,female,white,female,14834,0.6756756756756757,a142564b-f198-440a-8772-b698f61e71e5,0.6756756756756757,1
36.0,male,white,male,11223,0.6756756756756757,24e1de67-bff6-44f8-a841-4b7d9966bfb8,0.6756756756756757,0
36.0,male,white,male,4937,0.6756756756756757,f7049189-a764-4bab-aa5b-5c3d100c60ce,0.6756756756756757,0
36.0,male,white,male,4896,0.6756756756756757,0df7c933-332c-4745-bc3e-a784b9e2d406,0.6756756756756757,0
36.0,female,white,female,19390,0.6756756756756757,64be95fd-28a1-4585-b47a-b5160914c74d,0.6756756756756757,1
36.0,female,white,female,14790,0.6756756756756757,d1ede9ed-d428-444d-9c41-fa00494c56d5,0.6756756756756757,1
36.0,female,white,female,2796,0.6756756756756757,37990617-4eff-4df8-8ce1-0f2939231b79,0.6756756756756757,1
36.0,female,white,female,2813,0.6756756756756757,d8f4c405-6186-413f-bf22-df44023f8312,0.6756756756756757,1
36.0,male,white,male,20768,0.6756756756756757,db881477-4093-4941-8886-aadc709a49aa,0.6756756756756757,0
36.0,female,white,female,20809,0.6756756756756757,a2b3ea1c-cc98-496a-af98-adaaff4689a4,0.6756756756756757,1
36.0,female,white,female,2836,0.6756756756756757,a57848c6-8124-45b7-8375-0fbc882ad134,0.6756756756756757,1
36.0,female,black,female,4594,0.6756756756756757,e817a315-b66f-4e8b-853c-98254db14a04,0.6756756756756757,1
36.0,female,asian,female,4593,0.6756756756756757,efe75e82-bad6-47ba-be91-705e847fab6c,0.6756756756756757,1
36.0,female,white,female,11435,0.6756756756756757,b8fc826a-e002-477e-afd2-521816d83e94,0.6756756756756757,1
36.0,female,asian,female,11386,0.6756756756756757,9d70e9d5-df46-4bd2-bd37-c0aa74c3fae2,0.6756756756756757,1
36.0,male,white,male,4509,0.6756756756756757,420d04ed-237d-499a-8b11-d80c61d37cee,0.6756756756756757,0
36.0,female,white,female,19586,0.6756756756756757,2effcdca-664c-497b-9557-14fc96711881,0.6756756756756757,1
36.0,female,white,female,19593,0.6756756756756757,d86fd7a6-95ca-42df-b8f9-d5c375928b08,0.6756756756756757,1
36.0,male,white,male,12294,0.6756756756756757,d30fc6b4-ffb2-4b06-bf83-c5a7374b6e69,0.6756756756756757,0
36.0,male,white,male,12302,0.6756756756756757,905f31b0-a0e3-480b-8957-12a8333ac276,0.6756756756756757,0
36.0,male,white,male,20684,0.6756756756756757,fb516b02-f6d5-4071-88f8-098c43835be8,0.6756756756756757,0
36.0,male,white,male,11319,0.6756756756756757,f319624d-5e56-414a-9fdc-41dadb95b210,0.6756756756756757,0
36.0,male,white,male,19560,0.6756756756756757,9db2f38e-a2df-4877-a6a7-f3cf664776c6,0.6756756756756757,0
36.0,female,white,female,19558,0.6756756756756757,011688f9-237c-486b-9069-057d38cb22bf,0.6756756756756757,1
36.0,male,white,male,19557,0.6756756756756757,d8db2ec0-e628-4cd1-a218-581c6d23d82e,0.6756756756756757,0
36.0,female,white,female,19569,0.6756756756756757,e92c8a93-f584-47db-8cbb-f29332e7a216,0.6756756756756757,1
36.0,male,white,male,11358,0.6756756756756757,c778aab8-7f7f-4f91-91bf-0875e96ba5b8,0.6756756756756757,0
36.0,male,white,male,11356,0.6756756756756757,b9f83f45-70d0-4354-a583-b2d933149d96,0.6756756756756757,0
36.0,female,white,female,11355,0.6756756756756757,0b41c096-387b-4a28-95ba-3767fdf86db3,0.6756756756756757,1
36.0,female,white,female,14746,0.6756756756756757,517a313c-21ec-4fa7-9af5-6875893f004a,0.6756756756756757,1
36.0,male,white,male,2872,0.6756756756756757,7fd79de7-5018-489a-a900-bd5173766a14,0.6756756756756757,0
36.0,male,white,male,2871,0.6756756756756757,4eb72efa-4e08-4c75-8edb-d7048bfb246e,0.6756756756756757,0
36.0,male,white,male,2906,0.6756756756756757,f7e39956-31d5-414f-9d21-43dbaee77b65,0.6756756756756757,0
36.0,male,asian,male,19589,0.6756756756756757,cb2c0401-8cc2-4f9e-8d75-46f05b6561a3,0.6756756756756757,0
36.0,male,white,male,11329,0.6756756756756757,eed2ebba-c509-4695-a98e-7651d245e0ec,0.6756756756756757,0
36.0,female,white,female,11336,0.6756756756756757,59f888b4-94a8-482b-861c-8de9880fba85,0.6756756756756757,1
36.0,male,white,male,4776,0.6756756756756757,37db1701-eddb-4b0f-8c28-259cc448c624,0.6756756756756757,0
36.0,female,white,female,4730,0.6756756756756757,56501fce-0961-4b5c-92cf-9f6d467c8b60,0.6756756756756757,1
36.0,male,white,male,11309,0.6756756756756757,0da7fb42-e6b2-4768-a817-bb684c22ded3,0.6756756756756757,0
36.0,male,white,male,14779,0.6756756756756757,fa2215b3-90df-49df-ac03-431649127ade,0.6756756756756757,0
36.0,male,white,male,19508,0.6756756756756757,7c92f3c4-6dde-4e6c-a5ac-2bc3b11f3b71,0.6756756756756757,0
36.0,male,white,male,4691,0.6756756756756757,f9e5bfd3-53fe-41f7-b296-2418e63fab9e,0.6756756756756757,0
36.0,female,white,female,4689,0.6756756756756757,a07d23ec-0e68-4ba5-81cf-241d8acc8e72,0.6756756756756757,1
36.0,female,white,female,4714,0.6756756756756757,45993bbc-d227-461b-ac5c-af9d59077ee3,0.6756756756756757,1
36.0,female,white,female,4713,0.6756756756756757,ed990b4d-dd5e-425a-bd0c-0738fc417a9b,0.6756756756756757,1
36.0,male,white,male,2839,0.6756756756756757,9d52b8da-9e96-4e40-823f-a95e6457948a,0.6756756756756757,0
36.0,female,white,female,20724,0.6756756756756757,9ddbcfe8-968b-49a1-a55e-e58680e9b854,0.6756756756756757,1
36.0,female,asian,female,2865,0.6756756756756757,82887cf8-1f8c-407e-978c-75a34a212ec5,0.6756756756756757,1
36.0,male,hisp,male,19494,0.6756756756756757,bd8eafb4-22dc-4c84-8cd0-a0fedf4fd0e9,0.6756756756756757,0
36.0,male,hisp,male,19465,0.6756756756756757,85a74959-c818-4cf6-94d3-1c3498b8eec8,0.6756756756756757,0
36.0,female,white,female,19473,0.6756756756756757,a257706b-ff4c-4f36-b472-c97cd9d10326,0.6756756756756757,1
36.0,male,white,male,4751,0.6756756756756757,6f5e4e22-273d-438d-9d1d-05a749f8113a,0.6756756756756757,0
36.0,female,white,female,14799,0.6756756756756757,0df0c0fd-aed2-460e-b27c-7043cb18883e,0.6756756756756757,1
36.0,male,white,male,11264,0.6756756756756757,37cc9620-afc8-4878-bfb7-709c99b6f340,0.6756756756756757,0
36.0,female,white,female,11260,0.6756756756756757,c43192f6-7d12-44e0-8279-3b51405a0fee,0.6756756756756757,1
36.0,female,white,female,4840,0.6756756756756757,2f89924e-ac0e-4726-90a9-fcdcc4fdb04a,0.6756756756756757,1
36.0,male,white,male,20766,0.6756756756756757,8347f38a-3da9-42cc-893c-50e3de4fa136,0.6756756756756757,0
36.0,female,white,female,4712,0.6756756756756757,9ba0b8db-3b9a-461b-adc1-d8e910abb6e1,0.6756756756756757,1
36.0,male,white,male,3391,0.6756756756756757,16ec7ea8-3f51-4b98-be2f-88827d8c8fa2,0.6756756756756757,0
36.0,male,white,male,12060,0.6756756756756757,13a01029-bb59-49db-9562-af4c63cdaaa0,0.6756756756756757,0
36.0,male,white,male,12076,0.6756756756756757,277f0e86-75f8-4e68-8530-faf4f0d12618,0.6756756756756757,0
36.0,female,white,female,20430,0.6756756756756757,368c2d39-6da6-4d33-8176-914d1e20f05c,0.6756756756756757,1
36.0,male,asian,male,20304,0.6756756756756757,e5191d94-af65-48fd-a693-fe3e17095f56,0.6756756756756757,0
36.0,female,white,female,3635,0.6756756756756757,1136977e-7875-4f93-8955-692eacbc8b08,0.6756756756756757,1
36.0,female,white,female,11929,0.6756756756756757,d703ba0e-9233-4eeb-9d17-ae7d5f67d0ca,0.6756756756756757,1
36.0,female,white,female,11933,0.6756756756756757,2b99d83f-86f8-4f12-bbcb-8f5ba64d5acd,0.6756756756756757,1
36.0,male,white,male,14393,0.6756756756756757,041f9fe9-8a4e-4c11-94ee-736fcb3ad253,0.6756756756756757,0
36.0,male,white,male,14391,0.6756756756756757,da6a2376-d6bb-45e4-a5c4-3968effef2c4,0.6756756756756757,0
36.0,male,white,male,11567,0.6756756756756757,5e8a91bd-aee2-4c89-b793-59e80d009603,0.6756756756756757,0
36.0,male,white,male,20243,0.6756756756756757,55268d1c-175f-49cb-9a10-a29a47c535b9,0.6756756756756757,0
36.0,male,white,male,3703,0.6756756756756757,852d974d-fa32-4900-8a38-659b5765dc48,0.6756756756756757,0
36.0,male,white,male,3710,0.6756756756756757,f8c1af92-1605-46c1-bc08-3cd1385c98b0,0.6756756756756757,0
36.0,male,white,male,3719,0.6756756756756757,271030c6-5bb6-42c7-a91a-a65b098aff99,0.6756756756756757,0
36.0,female,asian,female,11917,0.6756756756756757,8e45e10e-f31d-4731-9fea-bc3c18c7ab48,0.6756756756756757,1
36.0,male,hisp,male,11874,0.6756756756756757,d33e952f-4aa0-435a-8a59-fcc2de7cf045,0.6756756756756757,0
36.0,male,white,male,20292,0.6756756756756757,3e8624fc-2fc6-4ce4-8578-98d58ff57908,0.6756756756756757,0
36.0,female,black,female,3458,0.6756756756756757,75ff9771-a7d5-4347-b100-eca260f78d3c,0.6756756756756757,1
36.0,male,white,male,3466,0.6756756756756757,bc700f90-bc50-444b-8a50-4fe7ae118193,0.6756756756756757,0
36.0,female,white,female,14341,0.6756756756756757,a685b0c8-ef55-4e8b-ba49-d3fd824ab92f,0.6756756756756757,1
36.0,female,white,female,14339,0.6756756756756757,ca16fcf0-f2dc-4066-a83a-ee8a42834ba8,0.6756756756756757,1
36.0,female,white,female,20238,0.6756756756756757,15165d83-d001-485f-a2af-3626239582d0,0.6756756756756757,1
36.0,male,white,male,11847,0.6756756756756757,8864b649-7a40-4c0d-bb4e-318c8e66c4fd,0.6756756756756757,0
36.0,male,white,male,11854,0.6756756756756757,a4a00351-ec37-4499-9e8c-4b115150a877,0.6756756756756757,0
36.0,male,white,male,14463,0.6756756756756757,e00f2be9-02e2-42f2-8f0a-5a65fba1697d,0.6756756756756757,0
36.0,female,asian,female,20136,0.6756756756756757,82b78f05-f501-4039-b43d-f0ecc646fcfb,0.6756756756756757,1
36.0,female,other,female,20142,0.6756756756756757,8b1624cd-8d2a-45b8-8b74-5bca46ef21d8,0.6756756756756757,1
36.0,male,white,male,11801,0.6756756756756757,c414705e-074d-4769-ab2b-38eb944a8a73,0.6756756756756757,0
36.0,female,white,female,11822,0.6756756756756757,a7c08bb8-c613-465c-86c5-d87cfdfbfd9e,0.6756756756756757,1
36.0,female,white,female,14486,0.6756756756756757,f62d4898-2f2f-4b44-b1ea-927557fb6491,0.6756756756756757,1
36.0,male,white,male,14485,0.6756756756756757,dfbb3877-f188-49cc-a502-c4680a5d7304,0.6756756756756757,0
36.0,male,white,male,20072,0.6756756756756757,b376e5fd-89e8-40a7-a214-c91209591b1c,0.6756756756756757,0
36.0,female,white,female,20069,0.6756756756756757,8b2ca8fd-f1b4-4a63-a4a2-e761ea4ed407,0.6756756756756757,1
36.0,female,white,female,3386,0.6756756756756757,e9d18bee-85ee-4dee-a80c-d4192da7440c,0.6756756756756757,1
36.0,male,white,male,20202,0.6756756756756757,40a9d49c-7f1c-4292-938a-7fc017b56752,0.6756756756756757,0
36.0,male,hisp,male,3407,0.6756756756756757,94610b21-3edf-4dca-9c16-6bf1252aae2f,0.6756756756756757,0
36.0,female,white,female,3434,0.6756756756756757,eed19feb-339c-4e15-8f71-62bfebe137c7,0.6756756756756757,1
36.0,male,white,male,3825,0.6756756756756757,fbc1d4b3-2d40-44b5-b6c2-f5ffc9a5a521,0.6756756756756757,0
36.0,male,white,male,3835,0.6756756756756757,bda26d90-9a65-47df-9bac-4767f72b684c,0.6756756756756757,0
36.0,male,white,male,20108,0.6756756756756757,81b4710a-2fee-4850-b88b-2859301b6b04,0.6756756756756757,0
36.0,male,white,male,3876,0.6756756756756757,4ffbb504-dc82-43b5-bf5a-c180193af61b,0.6756756756756757,0
36.0,female,white,female,3872,0.6756756756756757,5a281ccc-1304-46fd-bf3c-e953ad8194ff,0.6756756756756757,1
36.0,female,white,female,3949,0.6756756756756757,5fbe1089-4620-48e7-ab09-aa9866d01455,0.6756756756756757,1
36.0,female,black,female,3365,0.6756756756756757,d04c9591-5ad3-4f90-bc12-f89aaf66fbcb,0.6756756756756757,1
36.0,male,white,male,20479,0.6756756756756757,44915ee7-a0e7-4062-b4b4-796d4bfdb57d,0.6756756756756757,0
36.0,male,white,male,3885,0.6756756756756757,22e11374-6ca0-487a-ad4c-71ca6b35e01f,0.6756756756756757,0
36.0,male,white,male,16551,0.6756756756756757,eebe0007-128e-468c-837e-7087002b29df,0.6756756756756757,0
36.0,male,white,male,16566,0.6756756756756757,969c7b38-002e-4552-87e0-7c616cbb3ff2,0.6756756756756757,0
36.0,female,asian,female,8627,0.6756756756756757,e6b29fb5-e946-4358-ac44-485da5e5ce91,0.6756756756756757,1
36.0,male,white,male,8912,0.6756756756756757,2c4b5b87-7964-4ba6-bdb1-9c8a8187bd11,0.6756756756756757,0
36.0,male,white,male,8656,0.6756756756756757,286a1161-30fd-46ac-a564-a9b500177fe8,0.6756756756756757,0
36.0,female,white,female,8668,0.6756756756756757,3a6cebc5-8f22-44dc-9e96-3f4c2f19227c,0.6756756756756757,1
36.0,male,white,male,16417,0.6756756756756757,9260991d-dddb-42bc-a407-f707f72368ff,0.6756756756756757,0
36.0,female,white,female,223,0.6756756756756757,90fae9cf-4395-4c7e-841d-25604c708ad4,0.6756756756756757,1
36.0,male,white,male,22213,0.6756756756756757,394f78a5-bcbc-4657-97b5-3e29120a7a93,0.6756756756756757,0
36.0,female,white,female,13507,0.6756756756756757,ee9d8a3c-cd03-4af0-89c3-e36ed1bd57b9,0.6756756756756757,1
36.0,female,white,female,240,0.6756756756756757,2568dd2a-0d1c-4c4f-a9ac-8b76557a1161,0.6756756756756757,1
36.0,male,white,male,12020,0.6756756756756757,6ace9182-d635-4512-9d75-f0aafa1a8c96,0.6756756756756757,0
36.0,male,white,male,13592,0.6756756756756757,04cd0791-5e6f-4b7b-a5ff-dcdee3a94f99,0.6756756756756757,0
36.0,female,white,female,22329,0.6756756756756757,c4a6975a-9226-4a42-b7f2-37ad3eec0ec5,0.6756756756756757,1
36.0,male,asian,male,72,0.6756756756756757,d8ef91b8-7163-4ddb-be31-8319921176f9,0.6756756756756757,0
36.0,male,black,male,22404,0.6756756756756757,dff16634-a77a-46ce-9cf7-33e238521562,0.6756756756756757,0
36.0,male,black,male,20295,0.6756756756756757,b2290ede-0678-468c-9f44-aceed9339c9d,0.6756756756756757,0
36.0,female,white,female,16418,0.6756756756756757,7e0cc167-f067-4afe-b1e2-0cfbd60d24c9,0.6756756756756757,1
36.0,male,white,male,16539,0.6756756756756757,b3ff33b5-1c3d-4791-99aa-456d5443b3de,0.6756756756756757,0
36.0,male,white,male,20261,0.6756756756756757,0f2b1314-32b5-429c-ba80-75a6ee392691,0.6756756756756757,0
36.0,female,black,female,9038,0.6756756756756757,b8ecd5aa-e7dc-4781-8675-b4e0a03bccaa,0.6756756756756757,1
36.0,male,white,male,22287,0.6756756756756757,d627f122-5b8a-4f5c-a7e5-daa6f404aaae,0.6756756756756757,0
36.0,female,white,female,75,0.6756756756756757,16e92242-6ca0-45a7-8ed9-1341aba2032a,0.6756756756756757,1
36.0,female,white,female,260,0.6756756756756757,eaf85a47-13a3-41a3-ad97-3fb8ac727e36,0.6756756756756757,1
36.0,male,white,male,3479,0.6756756756756757,238e9653-b3b6-461f-bb3a-0ff93df33d09,0.6756756756756757,0
36.0,male,white,male,3672,0.6756756756756757,155ee834-89e4-4b36-9c8b-c17a6f4cd44c,0.6756756756756757,0
36.0,male,white,male,3680,0.6756756756756757,e5896166-7b1a-447b-a14c-8319f403f5ef,0.6756756756756757,0
36.0,male,asian,male,3735,0.6756756756756757,07d277a5-7475-40af-8f4e-a8426ee0d53d,0.6756756756756757,0
36.0,male,white,male,20222,0.6756756756756757,53a728de-3596-423b-b294-bfefaefe855e,0.6756756756756757,0
36.0,male,black,male,11882,0.6756756756756757,68913235-7a95-444b-a445-4ced332bc2d3,0.6756756756756757,0
36.0,male,white,male,11876,0.6756756756756757,245d463b-6472-469d-bf7b-0a55a9be078d,0.6756756756756757,0
36.0,male,asian,male,14422,0.6756756756756757,6c6169a7-0328-413b-9f74-ac23b093bea7,0.6756756756756757,0
36.0,male,white,male,14431,0.6756756756756757,f458ce3c-0d45-44de-ab5a-8e5a55cdfd5f,0.6756756756756757,0
36.0,female,white,female,14429,0.6756756756756757,96d4ca71-2bc7-4d1c-8f60-179cf44a9c26,0.6756756756756757,1
36.0,male,other,male,20192,0.6756756756756757,e8539d2b-0bf3-441b-aa26-57eea4e843a2,0.6756756756756757,0
36.0,male,white,male,22160,0.6756756756756757,25e31066-8864-4111-b2dd-234ec2dfd9a5,0.6756756756756757,0
36.0,male,white,male,16626,0.6756756756756757,0626042a-9709-4097-bfd6-67fd8b2ceac6,0.6756756756756757,0
36.0,male,white,male,8542,0.6756756756756757,d2ee9df5-05d5-450e-bca5-1de8f62fec61,0.6756756756756757,0
36.0,male,white,male,8538,0.6756756756756757,881f9ee0-94dc-4766-ab16-6e61a56b575b,0.6756756756756757,0
36.0,male,white,male,8536,0.6756756756756757,556c6704-85cc-4f6a-bc0f-71e2eb726028,0.6756756756756757,0
36.0,female,white,female,8988,0.6756756756756757,c92a128b-4c78-41df-9a67-b4a781b3eaf6,0.6756756756756757,1
36.0,female,white,female,8568,0.6756756756756757,a5099228-4fcb-40ae-9067-7e7a81546204,0.6756756756756757,1
36.0,female,white,female,8945,0.6756756756756757,69249467-5253-4fa5-943e-28e4afd84fa0,0.6756756756756757,1
36.0,female,white,female,8597,0.6756756756756757,1b404732-8d2c-41b0-a4b3-6d14527bde13,0.6756756756756757,1
36.0,female,white,female,8599,0.6756756756756757,babc1ae3-49f2-4360-8dc8-99f03a4d18a5,0.6756756756756757,1
36.0,male,white,male,16546,0.6756756756756757,e6e42ec7-dba7-45ff-8e32-ac72ecda1a19,0.6756756756756757,0
36.0,female,white,female,16555,0.6756756756756757,b19d2e68-c9c2-4076-8594-c127034157f2,0.6756756756756757,1
36.0,male,white,male,16615,0.6756756756756757,1eec63ba-50d3-4ac3-a425-bb576e3c2400,0.6756756756756757,0
36.0,female,white,female,3221,0.6756756756756757,7a559ec1-60f2-4a0e-87c4-c73b51354595,0.6756756756756757,1
36.0,female,black,female,19900,0.6756756756756757,cd9fbb2a-431b-4af3-b585-11fecfa0d9e1,0.6756756756756757,1
36.0,female,white,female,11604,0.6756756756756757,5e3627d2-5671-47cf-b99d-3cb2744a7f66,0.6756756756756757,1
36.0,female,black,female,11625,0.6756756756756757,dcb51668-5f12-4650-85f6-d4ada7220213,0.6756756756756757,1
36.0,male,white,male,4296,0.6756756756756757,04bed06a-afeb-4b00-8a4c-b59f720fd562,0.6756756756756757,0
36.0,male,white,male,19838,0.6756756756756757,7445536e-ec05-418c-a5c7-0a6e79bed93f,0.6756756756756757,0
36.0,female,black,female,3158,0.6756756756756757,cd8d077a-b271-45e6-adee-4cbcca898579,0.6756756756756757,1
36.0,male,white,male,3164,0.6756756756756757,ad6862ee-68ad-47f1-b495-edf0ae567570,0.6756756756756757,0
36.0,male,white,male,3192,0.6756756756756757,5b8e07e1-19d4-47aa-94eb-46cc71a3346d,0.6756756756756757,0
36.0,female,white,female,3303,0.6756756756756757,266f4e50-5cbb-498d-ad52-66610c13ac9e,0.6756756756756757,1
36.0,male,white,male,11834,0.6756756756756757,395f09bf-388e-49fb-992a-326196c47501,0.6756756756756757,0
36.0,male,hisp,male,19971,0.6756756756756757,92917ee3-7324-40c5-b81a-e76a9e571544,0.6756756756756757,0
36.0,male,white,male,19984,0.6756756756756757,2e646c48-1782-4f5f-9482-d0509835ff1f,0.6756756756756757,0
36.0,female,white,female,19978,0.6756756756756757,3d717272-cba3-4e9d-bb26-bb26f8fdae75,0.6756756756756757,1
36.0,male,white,male,4052,0.6756756756756757,c1d88f94-8901-4455-b8a3-02e7caa21ea9,0.6756756756756757,0
36.0,female,white,female,4057,0.6756756756756757,a604b3bf-9e37-4a80-bd8a-64f08d4053cc,0.6756756756756757,1
36.0,female,white,female,4065,0.6756756756756757,20477c8c-21eb-4bfa-a2b3-c7a8b83d7b6a,0.6756756756756757,1
36.0,male,white,male,14268,0.6756756756756757,083ce2f2-3d25-47df-8c56-7ef8005aebc3,0.6756756756756757,0
36.0,female,white,female,14267,0.6756756756756757,78a05000-b20e-4122-a146-ecf0e3318919,0.6756756756756757,1
36.0,male,white,male,3339,0.6756756756756757,87491c13-d556-4417-97e1-2d37eff11da4,0.6756756756756757,0
36.0,male,white,male,3337,0.6756756756756757,4203f3f6-6aab-4c32-a845-eb50ea2bb3ba,0.6756756756756757,0
36.0,female,white,female,3304,0.6756756756756757,942d51dd-005a-43f4-a222-2d45689bbd5b,0.6756756756756757,1
36.0,male,white,male,19972,0.6756756756756757,b2bf0d41-473b-4afc-ac12-105c9e11cd46,0.6756756756756757,0
36.0,female,white,female,11563,0.6756756756756757,5321e4f7-77b3-4ec9-bbea-939b160f0c50,0.6756756756756757,1
36.0,female,white,female,19748,0.6756756756756757,e2d582bb-e2a9-49e0-a58a-ce6c2d09344a,0.6756756756756757,1
36.0,male,white,male,11652,0.6756756756756757,d999bb6a-3be9-479a-9a08-6211207764e9,0.6756756756756757,0
36.0,female,white,female,19889,0.6756756756756757,f1e3ccad-d880-4234-8d4a-46e21cff0083,0.6756756756756757,1
36.0,female,white,female,4186,0.6756756756756757,e808e5f1-c749-4e23-9ed9-f13409d0b1df,0.6756756756756757,1
36.0,female,white,female,4083,0.6756756756756757,e35bf8de-bfa2-4f77-b1ae-06287ce18581,0.6756756756756757,1
36.0,female,white,female,4082,0.6756756756756757,6078cac8-6f85-47bf-9720-1aec88e02c51,0.6756756756756757,1
36.0,male,white,male,4086,0.6756756756756757,51405983-3e74-4963-890c-c80a66ccafce,0.6756756756756757,0
36.0,female,white,female,19965,0.6756756756756757,a95ebaf9-6588-45f5-8eb1-4dd3524d68d9,0.6756756756756757,1
36.0,male,white,male,11729,0.6756756756756757,aea42e90-107f-46ab-994a-ff6814b4e4aa,0.6756756756756757,0
36.0,male,white,male,19913,0.6756756756756757,d6580a4a-8856-410c-8480-23c5079003bf,0.6756756756756757,0
36.0,male,white,male,3213,0.6756756756756757,7a3cf81a-4d62-4784-addb-c05092e0de1e,0.6756756756756757,0
36.0,female,white,female,19926,0.6756756756756757,c31cc5b3-de93-4194-9e6f-d84eb392b6a9,0.6756756756756757,1
36.0,female,white,female,4144,0.6756756756756757,b3272f65-18c6-46b8-89ef-522b58afabe7,0.6756756756756757,1
36.0,male,white,male,4143,0.6756756756756757,e5bd8bd8-0d51-4a85-afe4-cd75425ea5ef,0.6756756756756757,0
36.0,male,white,male,4167,0.6756756756756757,a3ef177e-5b77-4349-abda-69675696fcf4,0.6756756756756757,0
36.0,female,white,female,14573,0.6756756756756757,a0a30ed2-9f78-459e-b65f-28ba0173df3c,0.6756756756756757,1
36.0,male,hisp,male,11646,0.6756756756756757,8963647c-bb46-4e16-a9cc-d3bb81d4e6d9,0.6756756756756757,0
36.0,male,white,male,3203,0.6756756756756757,bc210aee-acf0-45d6-aa57-8c6ea0317f02,0.6756756756756757,0
36.0,female,white,female,3200,0.6756756756756757,90c24f19-7d32-4a46-9da5-74036755c832,0.6756756756756757,1
36.0,male,white,male,20545,0.6756756756756757,0de0286d-ab36-4c86-b048-feaa3e6b0095,0.6756756756756757,0
36.0,female,white,female,20540,0.6756756756756757,ab8cbe4f-28fc-487d-b579-7941a9deebf9,0.6756756756756757,1
36.0,female,white,female,20563,0.6756756756756757,a3184c5a-5784-4968-b152-1ddd86f7e344,0.6756756756756757,1
36.0,male,white,male,19921,0.6756756756756757,3cce7629-4502-4c12-a22c-ce09310b5b33,0.6756756756756757,0
36.0,male,white,male,3985,0.6756756756756757,6028549a-31ad-4c8b-9fb5-2cf0c38d8553,0.6756756756756757,0
36.0,male,white,male,3999,0.6756756756756757,eefc14db-9e04-47f4-a36e-1dd1069f72c8,0.6756756756756757,0
36.0,male,white,male,3998,0.6756756756756757,6e4e6ad7-8410-44b2-80e1-fb9fab123842,0.6756756756756757,0
36.0,male,white,male,11754,0.6756756756756757,52bb5341-b0f1-4686-b3a2-4f43c522f4fc,0.6756756756756757,0
36.0,male,white,male,4017,0.6756756756756757,57441365-bdf5-4dfd-8e53-98e767528597,0.6756756756756757,0
36.0,male,white,male,4026,0.6756756756756757,b41b5dc7-f91f-4ce4-8f3c-a3753ae2e899,0.6756756756756757,0
36.0,female,white,female,20496,0.6756756756756757,143c2073-ed35-41b0-8877-51ae3111becc,0.6756756756756757,1
36.0,male,white,male,20495,0.6756756756756757,7a215d40-16bc-47fd-9ae8-3c0dcddfbe05,0.6756756756756757,0
36.0,male,white,male,3311,0.6756756756756757,4621aad1-cb94-43fd-abad-46bae8c59052,0.6756756756756757,0
36.0,female,white,female,12089,0.6756756756756757,4bc7842a-9ea0-4a10-afc0-ca2113b49971,0.6756756756756757,1
36.0,female,white,female,12087,0.6756756756756757,7b762c7b-5e79-4e50-b1f8-78f704243687,0.6756756756756757,1
36.0,male,white,male,4118,0.6756756756756757,fc6ecb52-e41f-4b7a-8d09-88211ac8e16b,0.6756756756756757,0
36.0,male,white,male,14293,0.6756756756756757,58bce03b-17a1-4719-b5bc-ac8df1f9ab23,0.6756756756756757,0
36.0,female,white,female,3369,0.6756756756756757,b4e2f64d-5252-48fb-baf5-9052e89cbaed,0.6756756756756757,1
36.0,male,white,male,4062,0.6756756756756757,8618ed5d-5741-48b3-b350-60c64bfdc985,0.6756756756756757,0
36.0,male,other,male,14524,0.6756756756756757,4138b39c-3b7a-4dc9-98d9-18894706c398,0.6756756756756757,0
36.0,female,hisp,female,14536,0.6756756756756757,da2fd680-a219-454e-ba87-1f2b7f56bef5,0.6756756756756757,1
36.0,female,white,female,14540,0.6756756756756757,5138430c-44d9-4cfc-9980-c270b1b9365c,0.6756756756756757,1
36.0,male,white,male,11718,0.6756756756756757,3562818f-2057-413e-bb5e-67c588292394,0.6756756756756757,0
36.0,male,white,male,11717,0.6756756756756757,034523be-6852-4230-b7e6-077b07b91a03,0.6756756756756757,0
36.0,male,white,male,3251,0.6756756756756757,73949861-e83b-4ffa-b17a-0d1fe3ebbd15,0.6756756756756757,0
36.0,female,white,female,3247,0.6756756756756757,8216ca84-4ece-4500-9d69-b3fe7e127b05,0.6756756756756757,1
36.0,male,black,male,3845,0.6756756756756757,59109065-1372-4812-bd86-65348b213354,0.6756756756756757,0
36.0,female,white,female,12093,0.6756756756756757,f7376bc8-4577-4fa2-b15a-ccffeb2a5add,0.6756756756756757,1
36.0,male,white,male,4128,0.6756756756756757,2b0e0bd9-7043-4857-8061-b42c6da4d489,0.6756756756756757,0
36.0,female,white,female,3182,0.6756756756756757,6b85916b-9983-4ecd-830a-9f7241beba25,0.6756756756756757,1
36.0,male,hisp,male,3266,0.6756756756756757,25fdd8bd-f687-4c2e-9fe5-7be58a51be9e,0.6756756756756757,0
36.0,male,white,male,3264,0.6756756756756757,fb4fd369-c71c-4ac9-ace6-8134ae892e07,0.6756756756756757,0
36.0,male,white,male,3260,0.6756756756756757,44ce19ed-b4b6-4765-a486-3ec7d662e984,0.6756756756756757,0
36.0,female,white,female,3275,0.6756756756756757,7d9bce64-fd8a-46a5-b09a-b3b7e01c63d6,0.6756756756756757,1
