,lsat,gender,race1,z,id,quality,rank
1139,45.0,male,white,male,16089,0.918918918918919,1139
1140,45.0,female,white,female,9378,0.918918918918919,1140
1141,45.0,male,white,male,9370,0.918918918918919,1141
1142,45.0,male,white,male,21994,0.918918918918919,1142
1143,45.0,male,white,male,14430,0.918918918918919,1143
1144,45.0,male,white,male,468,0.918918918918919,1144
1145,45.0,male,white,male,7896,0.918918918918919,1145
1146,45.0,male,white,male,7900,0.918918918918919,1146
1147,45.0,female,white,female,7806,0.918918918918919,1147
1148,45.0,male,white,male,3746,0.918918918918919,1148
1149,45.0,female,white,female,508,0.918918918918919,1149
1150,45.0,male,white,male,3721,0.918918918918919,1150
1151,45.0,male,white,male,9437,0.918918918918919,1151
1152,45.0,male,white,male,20197,0.918918918918919,1152
1153,45.0,male,white,male,1405,0.918918918918919,1153
1154,45.0,female,white,female,6815,0.918918918918919,1154
1155,45.0,male,white,male,10129,0.918918918918919,1155
1156,45.0,male,white,male,11006,0.918918918918919,1156
1157,45.0,male,white,male,1426,0.918918918918919,1157
1158,45.0,male,white,male,19204,0.918918918918919,1158
1159,45.0,male,white,male,5233,0.918918918918919,1159
1160,45.0,female,white,female,5205,0.918918918918919,1160
1161,45.0,male,white,male,21121,0.918918918918919,1161
1162,45.0,male,white,male,20363,0.918918918918919,1162
1163,45.0,male,white,male,1953,0.918918918918919,1163
1164,45.0,female,white,female,17109,0.918918918918919,1164
1165,45.0,male,white,male,7984,0.918918918918919,1165
1166,45.0,male,asian,male,14386,0.918918918918919,1166
1167,45.0,female,white,female,9391,0.918918918918919,1167
1168,45.0,female,hisp,female,3670,0.918918918918919,1168
1169,45.0,male,white,male,21131,0.918918918918919,1169
1170,45.0,male,white,male,3559,0.918918918918919,1170
1171,45.0,male,white,male,3794,0.918918918918919,1171
1172,45.0,male,white,male,9481,0.918918918918919,1172
1173,45.0,male,white,male,16067,0.918918918918919,1173
1174,45.0,male,white,male,9468,0.918918918918919,1174
1175,45.0,female,white,female,20144,0.918918918918919,1175
1176,45.0,male,white,male,14460,0.918918918918919,1176
1177,45.0,male,white,male,3804,0.918918918918919,1177
1178,45.0,male,white,male,9438,0.918918918918919,1178
1179,45.0,male,white,male,3792,0.918918918918919,1179
1180,45.0,male,hisp,male,3793,0.918918918918919,1180
1181,45.0,male,asian,male,9504,0.918918918918919,1181
1182,45.0,female,white,female,16051,0.918918918918919,1182
1183,45.0,female,white,female,3847,0.918918918918919,1183
1184,45.0,male,white,male,3784,0.918918918918919,1184
1185,45.0,male,white,male,3786,0.918918918918919,1185
1186,45.0,male,other,male,1525,0.918918918918919,1186
1187,45.0,male,white,male,20155,0.918918918918919,1187
1188,45.0,female,white,female,13220,0.918918918918919,1188
1189,45.0,male,white,male,831,0.918918918918919,1189
1190,45.0,male,white,male,5026,0.918918918918919,1190
1191,45.0,male,white,male,11166,0.918918918918919,1191
1192,45.0,female,hisp,female,11184,0.918918918918919,1192
1193,45.0,female,white,female,11160,0.918918918918919,1193
1194,45.0,female,white,female,1461,0.918918918918919,1194
1195,45.0,male,white,male,9968,0.918918918918919,1195
1196,45.0,male,white,male,17265,0.918918918918919,1196
1197,45.0,male,white,male,5162,0.918918918918919,1197
1198,45.0,male,white,male,19244,0.918918918918919,1198
1199,45.0,female,white,female,21340,0.918918918918919,1199
1200,45.0,male,white,male,21328,0.918918918918919,1200
1201,45.0,male,white,male,5122,0.918918918918919,1201
1202,45.0,male,white,male,5105,0.918918918918919,1202
1203,45.0,female,white,female,7813,0.918918918918919,1203
1204,45.0,female,white,female,7796,0.918918918918919,1204
1205,45.0,female,white,female,9941,0.918918918918919,1205
1206,45.0,female,white,female,2497,0.918918918918919,1206
1207,45.0,male,white,male,20945,0.918918918918919,1207
1208,45.0,female,white,female,2599,0.918918918918919,1208
1209,45.0,male,white,male,22377,0.918918918918919,1209
1210,45.0,female,white,female,8844,0.918918918918919,1210
1211,45.0,female,white,female,156,0.918918918918919,1211
1212,45.0,male,white,male,127,0.918918918918919,1212
1213,45.0,male,white,male,17734,0.918918918918919,1213
1214,45.0,male,asian,male,8900,0.918918918918919,1214
1215,45.0,female,white,female,14041,0.918918918918919,1215
1216,45.0,male,white,male,2453,0.918918918918919,1216
1217,45.0,female,white,female,20915,0.918918918918919,1217
1218,45.0,male,white,male,35,0.918918918918919,1218
1219,45.0,male,white,male,93,0.918918918918919,1219
1220,45.0,male,white,male,8874,0.918918918918919,1220
1221,45.0,male,white,male,16440,0.918918918918919,1221
1222,45.0,male,white,male,8737,0.918918918918919,1222
1223,45.0,male,white,male,11613,0.918918918918919,1223
1224,45.0,female,asian,female,14642,0.918918918918919,1224
1225,45.0,male,white,male,21834,0.918918918918919,1225
1226,45.0,female,white,female,13840,0.918918918918919,1226
1227,45.0,male,white,male,4369,0.918918918918919,1227
1228,45.0,male,white,male,13103,0.918918918918919,1228
1229,45.0,male,white,male,21467,0.918918918918919,1229
1230,45.0,female,white,female,8696,0.918918918918919,1230
1231,45.0,male,white,male,10619,0.918918918918919,1231
1232,45.0,female,white,female,8693,0.918918918918919,1232
1233,45.0,male,white,male,15394,0.918918918918919,1233
1234,45.0,female,white,female,15378,0.918918918918919,1234
1235,45.0,female,white,female,8804,0.918918918918919,1235
1236,45.0,male,white,male,13748,0.918918918918919,1236
1237,45.0,male,white,male,8854,0.918918918918919,1237
1238,45.0,male,white,male,16531,0.918918918918919,1238
1239,45.0,male,white,male,1160,0.918918918918919,1239
1240,45.0,male,white,male,6080,0.918918918918919,1240
1241,45.0,male,white,male,1119,0.918918918918919,1241
1242,45.0,male,white,male,21540,0.918918918918919,1242
1243,45.0,male,white,male,14114,0.918918918918919,1243
1244,45.0,female,white,female,12432,0.918918918918919,1244
1245,45.0,female,asian,female,2614,0.918918918918919,1245
1246,45.0,male,white,male,8749,0.918918918918919,1246
1247,45.0,male,white,male,8859,0.918918918918919,1247
1248,45.0,female,white,female,2608,0.918918918918919,1248
1249,45.0,female,white,female,2591,0.918918918918919,1249
1250,45.0,male,white,male,20862,0.918918918918919,1250
1251,45.0,male,white,male,8619,0.918918918918919,1251
1252,45.0,male,white,male,8620,0.918918918918919,1252
1253,45.0,male,asian,male,8663,0.918918918918919,1253
1254,45.0,female,white,female,16391,0.918918918918919,1254
1255,45.0,male,white,male,164,0.918918918918919,1255
1256,45.0,female,white,female,20848,0.918918918918919,1256
1257,45.0,female,white,female,16443,0.918918918918919,1257
1258,45.0,female,asian,female,8848,0.918918918918919,1258
1259,45.0,female,white,female,15263,0.918918918918919,1259
1260,45.0,male,white,male,2529,0.918918918918919,1260
1261,45.0,male,white,male,2531,0.918918918918919,1261
1262,45.0,male,white,male,2344,0.918918918918919,1262
1263,45.0,male,white,male,2490,0.918918918918919,1263
1264,45.0,female,white,female,14122,0.918918918918919,1264
1265,45.0,male,white,male,6062,0.918918918918919,1265
1266,45.0,male,white,male,2336,0.918918918918919,1266
1267,45.0,male,white,male,100,0.918918918918919,1267
1268,45.0,male,white,male,20812,0.918918918918919,1268
1269,45.0,female,white,female,2687,0.918918918918919,1269
1270,45.0,male,white,male,20842,0.918918918918919,1270
1271,45.0,male,white,male,1073,0.918918918918919,1271
1272,45.0,male,white,male,18850,0.918918918918919,1272
1273,45.0,male,white,male,6127,0.918918918918919,1273
1274,45.0,male,white,male,20803,0.918918918918919,1274
1275,45.0,male,white,male,14801,0.918918918918919,1275
1276,45.0,male,white,male,14804,0.918918918918919,1276
1277,45.0,female,white,female,9868,0.918918918918919,1277
1278,45.0,male,white,male,17744,0.918918918918919,1278
1279,45.0,male,white,male,1575,0.918918918918919,1279
1280,45.0,male,white,male,1579,0.918918918918919,1280
1281,45.0,male,white,male,19441,0.918918918918919,1281
1282,45.0,female,asian,female,14586,0.918918918918919,1282
1283,45.0,male,white,male,7576,0.918918918918919,1283
1284,45.0,male,white,male,624,0.918918918918919,1284
1285,45.0,male,white,male,17486,0.918918918918919,1285
1286,45.0,female,white,female,4189,0.918918918918919,1286
1287,45.0,male,white,male,14575,0.918918918918919,1287
1288,45.0,female,white,female,14570,0.918918918918919,1288
1289,45.0,female,white,female,13310,0.918918918918919,1289
1290,45.0,male,white,male,4120,0.918918918918919,1290
1291,45.0,male,white,male,9532,0.918918918918919,1291
1292,45.0,male,white,male,17981,0.918918918918919,1292
1293,45.0,male,white,male,778,0.918918918918919,1293
1294,45.0,female,white,female,6977,0.918918918918919,1294
1295,45.0,female,asian,female,1548,0.918918918918919,1295
1296,45.0,male,white,male,9891,0.918918918918919,1296
1297,45.0,male,white,male,17363,0.918918918918919,1297
1298,45.0,female,white,female,13877,0.918918918918919,1298
1299,45.0,male,white,male,4677,0.918918918918919,1299
1300,45.0,male,white,male,7611,0.918918918918919,1300
1301,45.0,male,white,male,1792,0.918918918918919,1301
1302,45.0,male,white,male,17503,0.918918918918919,1302
1303,45.0,male,white,male,4132,0.918918918918919,1303
1304,45.0,female,white,female,21190,0.918918918918919,1304
1305,45.0,male,white,male,1790,0.918918918918919,1305
1306,45.0,female,white,female,1791,0.918918918918919,1306
1307,45.0,male,white,male,15853,0.918918918918919,1307
1308,45.0,male,white,male,11753,0.918918918918919,1308
1309,45.0,male,white,male,19619,0.918918918918919,1309
1310,45.0,female,white,female,19610,0.918918918918919,1310
1311,45.0,male,white,male,14743,0.918918918918919,1311
1312,45.0,female,asian,female,9841,0.918918918918919,1312
1313,45.0,male,white,male,9842,0.918918918918919,1313
1314,45.0,male,white,male,17761,0.918918918918919,1314
1315,45.0,male,white,male,11326,0.918918918918919,1315
1316,45.0,male,white,male,4129,0.918918918918919,1316
1317,45.0,female,white,female,12817,0.918918918918919,1317
1318,45.0,male,white,male,19879,0.918918918918919,1318
1319,45.0,female,white,female,1735,0.918918918918919,1319
1320,45.0,male,white,male,11593,0.918918918918919,1320
1321,45.0,male,white,male,14597,0.918918918918919,1321
1322,45.0,male,white,male,14605,0.918918918918919,1322
1323,45.0,female,white,female,14589,0.918918918918919,1323
1324,45.0,female,white,female,4422,0.918918918918919,1324
1325,45.0,female,white,female,14751,0.918918918918919,1325
1326,45.0,female,white,female,9602,0.918918918918919,1326
1327,45.0,male,white,male,9591,0.918918918918919,1327
1328,45.0,male,white,male,9677,0.918918918918919,1328
1329,45.0,female,white,female,13684,0.918918918918919,1329
1330,45.0,male,white,male,19786,0.918918918918919,1330
1331,45.0,male,white,male,630,0.918918918918919,1331
1332,45.0,female,white,female,9633,0.918918918918919,1332
1333,45.0,male,white,male,9628,0.918918918918919,1333
1334,45.0,female,white,female,19632,0.918918918918919,1334
1335,45.0,male,white,male,7298,0.918918918918919,1335
1336,45.0,male,white,male,11543,0.918918918918919,1336
1337,45.0,female,white,female,14592,0.918918918918919,1337
1338,45.0,male,white,male,4302,0.918918918918919,1338
1339,45.0,male,white,male,4292,0.918918918918919,1339
1340,45.0,male,white,male,11465,0.918918918918919,1340
1341,45.0,male,white,male,11420,0.918918918918919,1341
1342,45.0,male,white,male,14687,0.918918918918919,1342
1343,45.0,female,white,female,9644,0.918918918918919,1343
1344,45.0,female,white,female,20685,0.918918918918919,1344
1345,45.0,female,white,female,2930,0.918918918918919,1345
1346,45.0,female,white,female,20681,0.918918918918919,1346
1347,45.0,female,other,female,21415,0.918918918918919,1347
1348,45.0,male,white,male,13018,0.918918918918919,1348
1349,45.0,male,white,male,18629,0.918918918918919,1349
1350,45.0,male,white,male,5593,0.918918918918919,1350
1351,45.0,male,white,male,855,0.918918918918919,1351
1352,45.0,male,white,male,18357,0.918918918918919,1352
1353,45.0,male,white,male,6293,0.918918918918919,1353
1354,45.0,male,white,male,18593,0.918918918918919,1354
1355,45.0,female,white,female,6005,0.918918918918919,1355
1356,45.0,male,white,male,5692,0.918918918918919,1356
1357,45.0,male,white,male,15127,0.918918918918919,1357
1358,45.0,male,white,male,1231,0.918918918918919,1358
1359,45.0,male,white,male,2240,0.918918918918919,1359
1360,45.0,female,white,female,10798,0.918918918918919,1360
1361,45.0,female,white,female,20743,0.918918918918919,1361
1362,45.0,male,white,male,2814,0.918918918918919,1362
1363,45.0,male,white,male,20757,0.918918918918919,1363
1364,45.0,male,white,male,9031,0.918918918918919,1364
1365,45.0,male,white,male,16674,0.918918918918919,1365
1366,45.0,female,white,female,13622,0.918918918918919,1366
1367,45.0,female,white,female,13623,0.918918918918919,1367
1368,45.0,male,white,male,2946,0.918918918918919,1368
1369,45.0,male,hisp,male,13510,0.918918918918919,1369
1370,45.0,female,white,female,13501,0.918918918918919,1370
1371,45.0,male,white,male,16716,0.918918918918919,1371
1372,45.0,female,hisp,female,16720,0.918918918918919,1372
1373,45.0,male,white,male,2268,0.918918918918919,1373
1374,45.0,female,white,female,9082,0.918918918918919,1374
1375,45.0,male,white,male,8389,0.918918918918919,1375
1376,45.0,male,white,male,14173,0.918918918918919,1376
1377,45.0,male,white,male,2945,0.918918918918919,1377
1378,45.0,male,white,male,1266,0.918918918918919,1378
1379,45.0,male,white,male,18950,0.918918918918919,1379
1380,45.0,male,white,male,15075,0.918918918918919,1380
1381,45.0,male,white,male,5487,0.918918918918919,1381
1382,45.0,male,white,male,6473,0.918918918918919,1382
1383,45.0,female,white,female,18962,0.918918918918919,1383
1384,45.0,male,white,male,5604,0.918918918918919,1384
1385,45.0,male,white,male,14186,0.918918918918919,1385
1386,45.0,male,white,male,6163,0.918918918918919,1386
1387,45.0,male,white,male,15500,0.918918918918919,1387
1388,45.0,male,white,male,13071,0.918918918918919,1388
1389,45.0,male,white,male,15104,0.918918918918919,1389
1390,45.0,female,white,female,5608,0.918918918918919,1390
1391,45.0,male,white,male,5594,0.918918918918919,1391
1392,45.0,female,white,female,2980,0.918918918918919,1392
1393,45.0,female,white,female,16315,0.918918918918919,1393
1394,45.0,male,white,male,13111,0.918918918918919,1394
1395,45.0,female,white,female,20632,0.918918918918919,1395
1396,45.0,male,white,male,14168,0.918918918918919,1396
1397,45.0,male,hisp,male,20709,0.918918918918919,1397
1398,45.0,male,white,male,20713,0.918918918918919,1398
1399,45.0,female,white,female,20714,0.918918918918919,1399
1400,45.0,male,white,male,12261,0.918918918918919,1400
1401,45.0,male,white,male,16825,0.918918918918919,1401
1402,45.0,female,white,female,16239,0.918918918918919,1402
1403,45.0,male,white,male,1354,0.918918918918919,1403
1404,45.0,female,white,female,20616,0.918918918918919,1404
1405,45.0,male,white,male,9064,0.918918918918919,1405
1406,45.0,female,white,female,13992,0.918918918918919,1406
1407,45.0,male,white,male,21017,0.918918918918919,1407
1408,45.0,female,white,female,14201,0.918918918918919,1408
1409,45.0,female,white,female,3027,0.918918918918919,1409
1410,45.0,male,white,male,6355,0.918918918918919,1410
1411,45.0,female,white,female,1352,0.918918918918919,1411
1412,45.0,male,white,male,9136,0.918918918918919,1412
1413,45.0,female,white,female,9720,0.918918918918919,1413
1414,45.0,female,white,female,7267,0.918918918918919,1414
1415,45.0,male,white,male,13291,0.918918918918919,1415
1416,45.0,male,white,male,13292,0.918918918918919,1416
1417,45.0,male,white,male,13294,0.918918918918919,1417
1418,45.0,female,white,female,13272,0.918918918918919,1418
1419,45.0,female,white,female,13275,0.918918918918919,1419
1420,45.0,female,white,female,20991,0.918918918918919,1420
1421,45.0,male,white,male,718,0.918918918918919,1421
1422,45.0,female,white,female,745,0.918918918918919,1422
1423,45.0,male,white,male,17695,0.918918918918919,1423
1424,45.0,male,white,male,7205,0.918918918918919,1424
1425,45.0,male,white,male,7162,0.918918918918919,1425
1426,45.0,male,white,male,15842,0.918918918918919,1426
1427,45.0,male,other,male,9833,0.918918918918919,1427
1428,45.0,female,white,female,4603,0.918918918918919,1428
1429,45.0,female,white,female,21267,0.918918918918919,1429
1430,45.0,male,white,male,21494,0.918918918918919,1430
1431,45.0,male,white,male,21264,0.918918918918919,1431
1432,45.0,male,white,male,13554,0.918918918918919,1432
1433,45.0,female,white,female,8851,0.918918918918919,1433
1434,45.0,female,white,female,5873,0.918918918918919,1434
1435,45.0,female,white,female,13601,0.918918918918919,1435
1436,45.0,female,white,female,13569,0.918918918918919,1436
1437,45.0,male,white,male,19646,0.918918918918919,1437
1438,45.0,male,white,male,22325,0.918918918918919,1438
1439,45.0,male,asian,male,16485,0.918918918918919,1439
1440,45.0,female,white,female,1167,0.918918918918919,1440
1441,45.0,male,white,male,5846,0.918918918918919,1441
1442,45.0,male,white,male,19711,0.918918918918919,1442
1443,45.0,male,white,male,11527,0.918918918918919,1443
1444,45.0,female,white,female,690,0.918918918918919,1444
1445,45.0,male,white,male,9765,0.918918918918919,1445
1446,45.0,male,white,male,13565,0.918918918918919,1446
1447,45.0,female,white,female,18435,0.918918918918919,1447
1448,45.0,male,white,male,15497,0.918918918918919,1448
1449,45.0,female,white,female,13085,0.918918918918919,1449
1450,45.0,male,white,male,5902,0.918918918918919,1450
1451,45.0,female,white,female,15475,0.918918918918919,1451
1452,45.0,male,white,male,1225,0.918918918918919,1452
1453,45.0,male,white,male,16366,0.918918918918919,1453
1454,45.0,male,white,male,15921,0.918918918918919,1454
1455,45.0,male,white,male,13988,0.918918918918919,1455
1456,45.0,male,white,male,22216,0.918918918918919,1456
1457,45.0,male,white,male,8991,0.918918918918919,1457
1458,45.0,female,white,female,9001,0.918918918918919,1458
1459,45.0,female,white,female,9005,0.918918918918919,1459
1460,45.0,male,white,male,2883,0.918918918918919,1460
1461,45.0,male,white,male,14008,0.918918918918919,1461
1462,45.0,male,white,male,13621,0.918918918918919,1462
1463,45.0,female,white,female,8585,0.918918918918919,1463
1464,45.0,male,white,male,19774,0.918918918918919,1464
1465,45.0,female,white,female,708,0.918918918918919,1468
1466,45.0,female,white,female,14659,0.918918918918919,1469
1467,45.0,female,white,female,1665,0.918918918918919,1471
1468,45.0,female,white,female,18698,0.918918918918919,1472
1469,45.0,female,white,female,2253,0.918918918918919,1475
1470,45.0,female,white,female,2315,0.918918918918919,1476
1471,45.0,female,white,female,174,0.918918918918919,1477
1472,45.0,female,white,female,2734,0.918918918918919,1478
1473,45.0,female,white,female,1235,0.918918918918919,1480
1474,45.0,female,white,female,18734,0.918918918918919,1481
1475,45.0,female,white,female,20494,0.918918918918919,1484
1476,45.0,female,white,female,3302,0.918918918918919,1485
1477,45.0,female,white,female,9229,0.918918918918919,1486
1478,45.0,female,white,female,20419,0.918918918918919,1490
1479,45.0,female,white,female,2118,0.918918918918919,1492
1480,45.0,female,white,female,14955,0.918918918918919,1495
1481,45.0,female,white,female,5301,0.918918918918919,1497
1482,45.0,female,white,female,6562,0.918918918918919,1500
1483,45.0,female,white,female,6651,0.918918918918919,1501
1484,45.0,female,white,female,6637,0.918918918918919,1502
1485,45.0,female,white,female,995,0.918918918918919,1503
1486,45.0,female,white,female,13187,0.918918918918919,1504
1487,45.0,female,white,female,13186,0.918918918918919,1505
1488,45.0,female,white,female,14276,0.918918918918919,1506
1489,45.0,female,white,female,956,0.918918918918919,1508
1490,45.0,female,white,female,10172,0.918918918918919,1509
1491,45.0,female,white,female,10254,0.918918918918919,1511
1492,45.0,female,white,female,9212,0.918918918918919,1512
1493,45.0,female,white,female,21087,0.918918918918919,1514
1494,45.0,female,other,female,13426,0.918918918918919,1516
1495,45.0,female,white,female,7954,0.918918918918919,1517
1496,45.0,female,white,female,14327,0.918918918918919,1520
1497,45.0,female,asian,female,2027,0.918918918918919,1524
1498,45.0,female,white,female,9418,0.918918918918919,1525
1499,45.0,female,asian,female,3531,0.918918918918919,1528
1500,45.0,female,white,female,3581,0.918918918918919,1529
1501,45.0,female,white,female,10089,0.918918918918919,1535
1502,45.0,female,white,female,10091,0.918918918918919,1536
1503,45.0,female,white,female,12949,0.918918918918919,1537
1504,45.0,female,white,female,21379,0.918918918918919,1539
1505,45.0,female,white,female,13420,0.918918918918919,1541
1506,45.0,female,white,female,5350,0.918918918918919,1542
1507,45.0,female,white,female,5282,0.918918918918919,1543
1508,45.0,female,white,female,5272,0.918918918918919,1544
1509,45.0,female,white,female,371,0.918918918918919,1546
1510,45.0,female,asian,female,9294,0.918918918918919,1547
1511,45.0,female,white,female,391,0.918918918918919,1548
1512,45.0,female,white,female,13183,0.918918918918919,1550
1513,45.0,female,white,female,9125,0.918918918918919,1551
1514,45.0,female,white,female,14229,0.918918918918919,1555
1515,45.0,female,other,female,13462,0.918918918918919,1557
1516,45.0,female,white,female,21384,0.918918918918919,1566
1517,45.0,female,white,female,275,0.918918918918919,1567
1518,45.0,female,white,female,3088,0.918918918918919,1568
1519,45.0,female,white,female,13632,0.918918918918919,1571
1520,45.0,female,white,female,3092,0.918918918918919,1574
1521,45.0,female,white,female,10148,0.918918918918919,1578
1522,45.0,female,black,female,10138,0.918918918918919,1579
1523,45.0,female,white,female,13162,0.918918918918919,1581
1524,45.0,female,white,female,10337,0.918918918918919,1584
1525,45.0,female,white,female,12145,0.918918918918919,1586
1526,45.0,female,white,female,9284,0.918918918918919,1595
1527,45.0,female,white,female,12155,0.918918918918919,1597
1528,45.0,female,white,female,13946,0.918918918918919,1599
1529,45.0,female,white,female,13400,0.918918918918919,1601
1530,45.0,female,white,female,3185,0.918918918918919,1602
1531,45.0,female,white,female,10952,0.918918918918919,1603
1532,45.0,female,white,female,6370,0.918918918918919,1608
1533,45.0,female,white,female,10275,0.918918918918919,1609
1534,45.0,female,white,female,10849,0.918918918918919,1610
1535,45.0,female,white,female,3138,0.918918918918919,1611
1536,45.0,female,white,female,310,0.918918918918919,1616
1537,45.0,female,white,female,8151,0.918918918918919,1618
1538,44.5,female,white,female,17392,0.9054054054054054,1621
1539,44.5,female,white,female,7465,0.9054054054054054,1622
1540,44.0,female,white,female,21410,0.8918918918918919,1624
1541,44.0,female,white,female,6395,0.8918918918918919,1625
1542,44.0,female,black,female,6358,0.8918918918918919,1628
1543,44.0,female,white,female,5329,0.8918918918918919,1633
1544,44.0,female,white,female,5337,0.8918918918918919,1634
1545,44.0,female,white,female,15017,0.8918918918918919,1639
1546,44.0,female,white,female,305,0.8918918918918919,1640
1547,44.0,female,white,female,16892,0.8918918918918919,1641
1548,44.0,female,white,female,8301,0.8918918918918919,1642
1549,44.0,female,white,female,9197,0.8918918918918919,1643
1550,44.0,female,white,female,10942,0.8918918918918919,1645
1551,44.0,female,white,female,8142,0.8918918918918919,1646
1552,44.0,female,asian,female,3281,0.8918918918918919,1650
1553,44.0,female,white,female,14269,0.8918918918918919,1652
1554,44.0,female,white,female,13449,0.8918918918918919,1653
1555,44.0,female,white,female,13440,0.8918918918918919,1655
1556,44.0,female,white,female,9184,0.8918918918918919,1656
1557,44.0,female,white,female,316,0.8918918918918919,1663
1558,44.0,female,white,female,13200,0.8918918918918919,1673
1559,44.0,female,white,female,19049,0.8918918918918919,1675
1560,44.0,female,white,female,15061,0.8918918918918919,1676
1561,44.0,female,white,female,15056,0.8918918918918919,1677
1562,44.0,female,white,female,5434,0.8918918918918919,1678
1563,44.0,female,white,female,9171,0.8918918918918919,1679
1564,44.0,female,white,female,3102,0.8918918918918919,1681
1565,44.0,female,white,female,2200,0.8918918918918919,1682
1566,44.0,female,white,female,20609,0.8918918918918919,1688
1567,44.0,female,white,female,20610,0.8918918918918919,1689
1568,44.0,female,white,female,9040,0.8918918918918919,1690
1569,44.0,female,white,female,3156,0.8918918918918919,1693
1570,44.0,female,white,female,3064,0.8918918918918919,1701
1571,44.0,female,white,female,15536,0.8918918918918919,1703
1572,44.0,female,white,female,15524,0.8918918918918919,1704
1573,44.0,female,white,female,5549,0.8918918918918919,1706
1574,44.0,female,white,female,5571,0.8918918918918919,1707
1575,44.0,female,white,female,5545,0.8918918918918919,1709
1576,44.0,female,white,female,1047,0.8918918918918919,1710
1577,44.0,female,white,female,6257,0.8918918918918919,1711
1578,44.0,female,white,female,6234,0.8918918918918919,1712
1579,44.0,female,hisp,female,21434,0.8918918918918919,1715
1580,44.0,female,white,female,5312,0.8918918918918919,1718
1581,44.0,female,hisp,female,19187,0.8918918918918919,1719
1582,44.0,female,white,female,19181,0.8918918918918919,1720
1583,44.0,female,white,female,6636,0.8918918918918919,1721
1584,44.0,female,white,female,13804,0.8918918918918919,1724
1585,44.0,female,white,female,5324,0.8918918918918919,1725
1586,44.0,female,white,female,10127,0.8918918918918919,1728
1587,44.0,female,asian,female,14951,0.8918918918918919,1729
1588,44.0,female,white,female,14328,0.8918918918918919,1736
1589,44.0,female,white,female,20408,0.8918918918918919,1739
1590,44.0,female,white,female,20395,0.8918918918918919,1740
1591,44.0,female,white,female,9322,0.8918918918918919,1742
1592,44.0,female,white,female,9361,0.8918918918918919,1743
1593,44.0,female,white,female,3513,0.8918918918918919,1746
1594,44.0,female,white,female,3504,0.8918918918918919,1747
1595,44.0,female,white,female,13928,0.8918918918918919,1748
1596,44.0,female,white,female,458,0.8918918918918919,1756
1597,44.0,female,asian,female,401,0.8918918918918919,1758
1598,44.0,female,white,female,14318,0.8918918918918919,1759
1599,44.0,female,hisp,female,3388,0.8918918918918919,1761
1600,44.0,female,white,female,13651,0.8918918918918919,1762
1601,44.0,female,white,female,15675,0.8918918918918919,1765
1602,44.0,female,white,female,6648,0.8918918918918919,1767
1603,44.0,female,white,female,20458,0.8918918918918919,1770
1604,44.0,female,white,female,369,0.8918918918918919,1776
1605,44.0,female,white,female,9281,0.8918918918918919,1778
1606,44.0,female,white,female,9286,0.8918918918918919,1779
1607,44.0,female,white,female,3168,0.8918918918918919,1783
1608,44.0,female,white,female,9307,0.8918918918918919,1787
1609,44.0,female,white,female,16123,0.8918918918918919,1788
1610,44.0,female,white,female,3444,0.8918918918918919,1789
1611,44.0,female,hisp,female,5423,0.8918918918918919,1799
1612,44.0,female,white,female,19087,0.8918918918918919,1800
1613,44.0,female,white,female,21401,0.8918918918918919,1804
1614,44.0,female,white,female,20977,0.8918918918918919,1814
1615,44.0,female,white,female,2724,0.8918918918918919,1817
1616,44.0,female,white,female,18,0.8918918918918919,1825
1617,44.0,female,white,female,2500,0.8918918918918919,1830
1618,44.0,female,white,female,22268,0.8918918918918919,1831
1619,44.0,female,white,female,6053,0.8918918918918919,1832
1620,44.0,female,white,female,20895,0.8918918918918919,1833
1621,44.0,female,white,female,18796,0.8918918918918919,1834
1622,44.0,female,white,female,5938,0.8918918918918919,1840
1623,44.0,female,white,female,18447,0.8918918918918919,1843
1624,44.0,female,white,female,13128,0.8918918918918919,1847
1625,44.0,female,white,female,21444,0.8918918918918919,1848
1626,44.0,female,white,female,10367,0.8918918918918919,1857
1627,44.0,female,white,female,13101,0.8918918918918919,1859
1628,44.0,female,white,female,1169,0.8918918918918919,1860
1629,44.0,female,white,female,1170,0.8918918918918919,1861
1630,44.0,female,white,female,7219,0.8918918918918919,1863
1631,44.0,female,asian,female,1659,0.8918918918918919,1865
1632,44.0,female,white,female,1656,0.8918918918918919,1866
1633,44.0,female,white,female,14655,0.8918918918918919,1870
1634,44.0,female,white,female,1678,0.8918918918918919,1874
1635,44.0,female,white,female,17555,0.8918918918918919,1879
1636,44.0,female,white,female,4517,0.8918918918918919,1880
1637,44.0,female,white,female,104,0.8918918918918919,1881
1638,44.0,female,asian,female,10578,0.8918918918918919,1882
1639,44.0,female,hisp,female,1177,0.8918918918918919,1885
1640,44.0,female,white,female,52,0.8918918918918919,1890
1641,44.0,female,white,female,0,0.8918918918918919,1891
1642,44.0,female,white,female,2389,0.8918918918918919,1896
1643,44.0,female,white,female,2408,0.8918918918918919,1897
1644,44.0,female,white,female,2381,0.8918918918918919,1898
1645,44.0,female,white,female,20951,0.8918918918918919,1899
1646,44.0,female,white,female,5886,0.8918918918918919,1904
1647,44.0,female,white,female,12271,0.8918918918918919,1905
1648,44.0,female,asian,female,20712,0.8918918918918919,1910
1649,44.0,female,white,female,2914,0.8918918918918919,1912
1650,44.0,female,white,female,2246,0.8918918918918919,1916
1651,44.0,female,white,female,14183,0.8918918918918919,1917
